"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37"
"1",26.9374516841187,32.9193813786161,16.5497424243363,26.4196228347488,28.3184249513272,21.0342769671735,49.0394881381242,26.2100422464408,30.8172171021271,25.486474101156,24.3617089483303,26.5863050202995,31.3337048108703,25.4555148872687,27.6435299289731,23.5201670918891,27.4452268589877,8.22661636343211,22.8190939969989,19.0463981780737,25.8963769698074,30.4245784873117,25.1424327091693,31.1685449754388,25.040046793953,21.6333049465013,39.0391112190879,20.8513559061276,26.6563901710042,37.8532524093047,20.5972446099324,19.9242904376327,22.4093178092157,22.3101023204333,23.8859265955148,24.5054011282442,23.6434753096121
"2",27.0022917600668,32.9911603698392,16.6241328105661,26.4891718011554,28.3895079767337,21.085854938564,49.1150558097425,26.2771441412495,30.8936058779332,25.5612296927646,24.4352436110258,26.6523099290691,31.3992590215787,25.527089830149,27.7229418051257,23.5953968418027,27.5210966285967,8.30285673274811,22.8919543335078,19.1143108636052,25.9676020335345,30.5009396228616,25.2161374955184,31.2251885972045,25.118758831845,21.7107103980517,39.1153379145512,20.9269043660413,26.7307718616698,37.925417071134,20.6618714651166,19.9827801908388,22.4846702020303,22.3831387645861,23.9623902135581,24.5750926244619,23.7180978602525
"3",27.0573449290787,33.052105100047,16.6872947739981,26.5482231046309,28.4498617896243,21.1296477740092,49.1792173600893,26.3341177320714,30.9584645956871,25.6247017377805,24.4976790131195,26.7083521120088,31.4549185344462,25.5878613109005,27.7903673189835,23.6592714760647,27.5855146785158,8.36758944436367,22.9538171916465,19.1719728650749,26.0280764456,30.5657748723565,25.2787173429434,31.2732824779859,25.1855901404451,21.7764323353618,39.180059016234,20.9910496044821,26.7939264420389,37.9866892591485,20.7167435967286,20.0324415495222,22.5486489675763,22.445151148828,24.0273124769244,24.6342649444177,23.7814569453928
"4",27.1049913026284,33.1048503903451,16.7419589932942,26.599329707838,28.5020956639996,21.1675487674284,49.2347466829278,26.3834261559002,31.014597289763,25.6796343206102,24.5517144218756,26.7568544385925,31.5030896749868,25.640456660542,27.8487214751149,23.7145524842069,27.6412659917439,8.42361308503458,23.0073570859093,19.2218770815071,26.0804146938641,30.6218872555683,25.3328777635079,31.3149058586249,25.2434300350692,21.8333121123427,39.2360726089603,21.0465648100013,26.8485842715816,38.0397179514244,20.7642332894597,20.0754215212346,22.604020097289,22.4988204521093,24.0835001672528,24.6854762826752,23.8362917658499
"5",27.0352957796104,33.0276963422993,16.6619980000354,26.5245726765085,28.4256896980755,21.1121084608016,49.1535202451165,26.311299441275,30.9324882606687,25.5992807741424,24.4726732316616,26.68590685608,31.4326265403508,25.5635219406781,27.763362965561,23.6336892728355,27.559714833809,8.34166357561685,22.9290407177374,19.1488788613715,26.0038560533034,30.5398079365273,25.2536537101981,31.2540205683649,25.1588237700629,21.7501102753405,39.1541377973402,20.9653590225329,26.7686326250406,37.962149352436,20.6947669539072,20.0125518548859,22.5230250590959,22.4203147887496,24.0013106914781,24.6105660484139,23.7560812229138
"6",27.0720516802754,33.0683857065952,16.7041676860931,26.5639979064024,28.4659845401559,21.1413464708627,49.1963572990661,26.3493374994351,30.9757907740355,25.6416574842116,24.5143578336295,26.7233230656488,31.4697872626623,25.6040956360685,27.8083791841389,23.6763347690728,27.6027231380784,8.38488196178102,22.9703430643491,19.1873765325539,26.0442314126614,30.5830947814592,25.2954347501795,31.2861301441863,25.2034432712525,21.7939891117933,39.1973484322061,21.0081851859415,26.810797381843,38.0030573418689,20.7314019860953,20.0457079474309,22.5657400779274,22.4617169655199,24.0446556306718,24.6500720741968,23.7983825160354
"7",27.0710762453433,33.0673058846732,16.7030485791167,26.5629516323144,28.4649151881379,21.1405705471104,49.1952204813563,26.3483280383687,30.9746416038771,25.6405328831934,24.5132515999049,26.7223301073161,31.4688010844979,25.6030188837894,27.8071845353527,23.6752030349573,27.6015817756958,8.38373502420598,22.9692469749883,19.1863548741915,26.0431599238609,30.5819460271126,25.2943259571649,31.2852780142875,25.2022591506262,21.7928246470656,39.1962017003364,21.0070486572469,26.80967840568,38.0019717180323,20.7304297587933,20.0448280448765,22.5646064988083,22.4606182268478,24.0435053346089,24.6490236559324,23.7972599164462
"8",27.047410107727,33.0411070954306,16.6758966504353,26.5375667852737,28.4389704211577,21.1217449774138,49.1676388524069,26.3238363539647,30.9467602781056,25.6132476573092,24.4864120038454,26.6982388145246,31.4448742930921,25.5768945706496,27.7781998008052,23.6477447448758,27.5738898832632,8.35590786568156,22.9426535028899,19.1615672573022,26.0171633139674,30.5540747898257,25.2674242672578,31.2646035204936,25.173529851754,21.7645722423321,39.1683795326649,20.9794740404244,26.7825296508138,37.9756321619336,20.7068414451443,20.0234797270611,22.537103444995,22.4339604767905,24.0155966919865,24.6235867865881,23.7700232495098
"9",27.0682441047796,33.0641706602046,16.6997992918926,26.5599138127863,28.4618103626624,21.1383176801477,49.1919197716493,26.345397104137,30.9713050292757,25.637267644215,24.5100396897088,26.7194470881834,31.4659377513425,25.5998925719197,27.8037159151761,23.6719170852849,27.5982678706931,8.38040493183075,22.966064518591,19.1833885255458,26.0400488943135,30.578610659806,25.2911066161617,31.282803885494,25.1988210985866,21.7894436652272,39.1928722052195,21.0037487866852,26.8064294982683,37.9988196479115,20.7276069314695,20.0422732791674,22.5613151922339,22.4574280782694,24.0401654909839,24.6459796108648,23.7940004885455
"10",27.0439419753972,33.0372678180019,16.6719176960659,26.533846786255,28.4351683691874,21.1189862016495,49.1635969280076,26.3202472426416,30.9426744349116,25.609249169024,24.4824788199722,26.6947083782214,31.4413679634929,25.5730662072528,27.773952259589,23.6437208950572,27.5698318004033,8.35182996037693,22.9387563870258,19.1579347788257,26.0133536647251,30.5499904250394,25.2634819838989,31.261573795851,25.1693197431234,21.7604320197136,39.1643023587402,20.9754331436108,26.7785511615482,37.9717722559557,20.703384717456,20.0203512574983,22.5330730353166,22.4300539413721,24.0115068456698,24.6198591640089,23.7660318772508
"11",27.0356123830777,33.0280468273529,16.662361236103,26.5249122727163,28.4260367848421,21.1123603075852,49.1538892296758,26.3116270888332,30.9328612545452,25.599645793448,24.4730322893714,26.686229147235,31.4329466308211,25.5638714293971,27.7637507207412,23.6340566073784,27.5600852934633,8.34203584484877,22.929396482823,19.1492104678879,26.0042038336198,30.540180795441,25.2540135985939,31.2542971498893,25.1592081080476,21.7504882334781,39.1545099998049,20.9657279132846,26.7689958186492,37.962501720656,20.6950825162524,20.0128374507676,22.523392992484,22.4206714137399,24.001684050797,24.6109063405715,23.7564455926022
"12",27.0383793823736,33.0311099394062,16.6655357873865,26.5278802202127,28.4290701971011,21.1145613569892,49.1571140206882,26.3144906094718,30.9361210855337,25.6028359295841,24.4761703233253,26.6890458548564,31.4357441052568,25.5669258338478,27.7671395601617,23.6372669778476,27.5633229762701,8.34528934270688,22.9325057404367,19.1521085883837,26.0072433072525,30.5434394469032,25.2571588924411,31.2567143719429,25.1625670824201,21.7537914503051,39.1577629141421,20.9689518844526,26.7721699988563,37.9655812908994,20.6978404165198,20.01533345503,22.5266085966426,22.423788186609,24.0049470756192,24.6138803704156,23.7596300513195
"13",27.044360090659,33.0377306782202,16.6723973956245,26.5342952663635,28.4356267415342,21.1193187974507,49.1640842191827,26.3206799430341,30.9431670209015,25.6097312235759,24.4829530014764,26.6951340048004,31.441790683787,25.5735277516841,27.7744643397632,23.6442060071753,27.5703210396295,8.35232158938122,22.9392262201997,19.1583727075276,26.0138129529929,30.5504828327936,25.2639572624298,31.2619390570324,25.169827310455,21.7609311616434,39.1647938995699,20.975920310901,26.7790308050343,37.9722376031354,20.7038014577833,20.0207284232884,22.5335589382861,22.4305249101599,24.011999914273,24.6203085632078,23.7665130739003
"14",27.0562143002482,33.0508534760211,16.685997614577,26.5470103659751,28.4486223012877,21.1287483990375,49.1778996721172,26.3329476634719,30.957132589964,25.6233982102032,24.4963967751136,26.7072011717652,31.4537754531111,25.5866132449047,27.7889825988803,23.6579596804982,27.5841917228031,8.36626002643295,22.9525467119956,19.1707886585623,26.026834480514,30.5644433486018,25.2774321384588,31.2722947722978,25.1842176235557,21.7750826016689,39.1787298367369,20.9897322515082,26.792629434244,37.9854309101103,20.7156166858694,20.0314216524864,22.547335033462,22.4438775983543,24.0259791661628,24.6330497204422,23.7801557376764
"15",27.0493047447163,33.0432044885912,16.6780703489596,26.5395990167663,28.4410474780901,21.1232520936687,49.1698469513912,26.3257970816489,30.9489923698805,25.6154320271908,24.4885606979964,26.7001674881081,31.446789797209,25.5789860014863,27.7805202280372,23.6499429697359,27.5761068095972,8.35813562099604,22.9447824931261,19.163551676416,26.0192445212814,30.5563060739481,25.2695779324481,31.2662586558313,25.1758298296043,21.7668340415286,39.1706068884273,20.9816815780398,26.7847030952523,37.9777408244486,20.7087298517901,20.0251888066435,22.5393052534995,22.4360946129191,24.0178309706631,24.6256231828237,23.7722037319138
"16",27.0511659712608,33.0452648958601,16.6802057160066,26.5415954114423,28.4430879077444,21.1247326331045,49.172016112273,26.3277232334305,30.9511851004588,25.6175778774141,24.4906715016028,26.7020621510379,31.4486715229054,25.5810405515721,27.7827997363456,23.652102430616,27.5782846421653,8.36032409158397,22.9468739402807,19.1655011018473,26.0212890281284,30.5584980111161,25.2716936194334,31.267884604149,25.1780892491401,21.7690559556613,39.1727949665089,20.9838501874519,26.7868382126942,37.9798123023457,20.7105849578583,20.026867747941,22.5414682348293,22.4381911152224,24.0200258495788,24.6276236688007,23.7743457632122
"17",27.0542947951961,33.0487285535209,16.683795385167,26.5449514604226,28.446517981939,21.1272215011242,49.1756625907238,26.3309612002513,30.9548712008625,25.6211851693689,24.4942198782718,26.7052471833715,31.4518348070399,25.584494362987,27.7866317148746,23.6557326028318,27.5819456981966,8.36400303071015,22.9503897776925,19.1687781929502,26.0247259563078,30.5621827777537,25.2752502053303,31.2706179124767,25.18188745734,21.772791115221,39.1764732458105,20.987495738852,26.7904274622548,37.9832945703398,20.7137034929371,20.0296901403754,22.5451043251141,22.4417154506163,24.0237155614555,24.6309865954825,23.7779466353447
"18",27.0510474656524,33.0451337082742,16.6800697556787,26.5414682995835,28.4429579921474,21.1246383661131,49.1718780002678,26.3276005939863,30.9510454877544,25.617441249615,24.4905371052465,26.7019415165112,31.4485517121015,25.5809097369173,27.7826545984418,23.6519649362168,27.5781459780278,8.36018475011619,22.9467407763634,19.1653769805534,26.0211588529337,30.5583584489288,25.271558912149,31.2677810788714,25.1779453903027,21.7689144848194,39.1726556500323,20.9837121105592,26.7867022682589,37.9796804098851,20.7104668419449,20.026760848563,22.5413305162806,22.4380576294402,24.0198861000883,24.6274962964459,23.7742093785668
"19",27.0524664656993,33.0467045638049,16.6816977605817,26.5429903518814,28.4445136167347,21.1257671301183,49.1735317696073,26.3290690930664,30.9527172266422,25.6190772468967,24.4921463829701,26.703386008475,31.4499863407121,25.5824761269287,27.7843924967144,23.6536113102702,27.5798063586652,8.36185324118524,22.9483352967185,19.1668632234757,26.0227175859748,30.5600295829202,25.273171912963,31.2690207026807,25.1796679728849,21.7706084732637,39.1743238418543,20.985365459458,26.7883300828628,37.9812597056682,20.7118811757376,20.0280408742466,22.5429795743265,22.4396560038431,24.0215594768696,24.6290214679537,23.7758424642982
"20",27.0504824607493,33.0445082388962,16.6794215310685,26.5408622622455,28.4423385872918,21.1241889248332,49.1712195170019,26.3270158799955,30.9503798495324,25.61678984267,24.4898963372592,26.7013663614619,31.447980484355,25.5802860455802,27.7819626174605,23.6513093975406,27.5774848623336,8.35952040508197,22.9461058843347,19.1647852014763,26.0205382103814,30.557693051559,25.2709166617343,31.267287496414,25.1772595075876,21.7682399874656,39.1719914241496,20.9830537947007,26.7860541194203,37.9790515798419,20.7099036950097,20.0262511792442,22.5406739089159,22.4374212028407,24.0192198097043,24.6268890171285,23.7735591309171
"21",27.0488751512476,33.0427289218159,16.6775774805661,26.5391382248673,28.4405765223886,21.1229103673626,49.1693462829743,26.3253525026547,30.9484862612942,25.6149367391542,24.4880734991405,26.6997301771195,31.4463554722894,25.5785117866193,27.7799940901072,23.6494445401961,27.5756041396508,8.35763049566674,22.9442997619719,19.1631017255835,26.0187726245147,30.5558001484904,25.2690896064495,31.2658833674067,25.1753083284047,21.766321197027,39.1701018536931,20.9811810369087,26.7842102844708,37.9772627024393,20.7083016710008,20.0248012868018,22.5388060113975,22.4356107149758,24.0173243662147,24.6251614466032,23.771709325331
"22",27.0484363742729,33.0422431887542,16.677074076026,26.5386675825273,28.4400954989725,21.1225613359046,49.168834911668,26.324898419806,30.947969333523,25.6144308632457,24.4875758853367,26.699283517646,31.4459118627188,25.5780274343659,27.779456704821,23.6489354556278,27.575090724028,8.35711457217181,22.9438067113769,19.1626421560617,26.0182906399161,30.5552834077626,25.268590841408,31.2655000563659,25.1747756789692,21.7657973893455,39.1695860227301,20.9806697956093,26.7837069387741,37.9767743595197,20.7078643369048,20.0244054828706,22.5382960968969,22.4351164726491,24.0168069319813,24.6246898397548,23.7712043497194
"23",27.0484024499305,33.0422056339698,16.6770351549591,26.5386311944923,28.4400583083175,21.1225343502983,49.1687953746451,26.3248633120794,30.9479293668982,25.6143917511033,24.4875374119845,26.6992489838628,31.4458775647409,25.5779899863396,27.7794151565094,23.6488960954056,27.5750510289474,8.35707468319333,22.9437685908324,19.1626066241293,26.0182533749466,30.5552434555992,25.2685522790471,31.2654704204102,25.1747344968131,21.7657568907957,39.1695461409057,20.980630268638,26.7836680222567,37.9767366029523,20.7078305241196,20.0243748810185,22.5382566725079,22.4350782599649,24.016766926199,24.6246533771482,23.771165307184
"24",27.0503015743194,33.0443079947528,16.6792140018331,26.5406682392736,28.4421402847065,21.1240450361198,49.1710087034558,26.3268286836973,30.9501667453258,25.6165812946094,24.489691195263,26.7011822254607,31.4477976056806,25.580086370677,27.7817410796143,23.6510995267055,27.5772732060151,8.35930771488969,22.9459026235278,19.1645957432893,26.0203395115473,30.5574800244613,25.2707110451387,31.267129475894,25.1770399221026,21.7680240470062,39.1717787721037,20.9828430347501,26.7858466144432,37.9788502597809,20.7097234034085,20.0260880085124,22.54046369594,22.4372174507407,24.0190064967079,24.6266945965365,23.7733509540052
