"","alpha","sig"
"1",-0.123334679065883,123.709508264981
"2",-0.0763548075493485,107.708616069205
"3",-0.0673484382530196,103.250524481864
"4",0.0507872117500787,57.7432877580144
"5",-0.110670422699909,110.649951331752
"6",-0.0717798093613599,62.0996805470431
"7",-0.0289033097007081,80.1133133070427
"8",-0.0677508232053467,95.3657195998144
"9",-0.0718999027607723,91.4056785992049
"10",-0.0774326496196968,98.0377902867547
"11",-0.0216966208235383,70.5703221675599
"12",-0.0373975224259364,67.3947457941681
"13",0.0193245478479273,82.8350723114332
"14",-0.119847002495425,125.218516466206
"15",-0.0874108510298351,95.1599886894697
"16",0.0327668196619441,56.2372162282571
"17",-0.101201963554913,90.0035303869736
"18",-0.0301242949984573,77.1470928473795
"19",-0.126524545915856,119.824069057284
"20",-0.00475610557669017,63.2541599620854
"21",-0.0795596507274164,96.2159751113907
"22",-0.161250257431901,130.53323442887
"23",-0.00323032027247023,77.8152032369508
"24",-0.162521672501027,81.6376519885943
"25",-0.0681041611626497,98.9257864125926
"26",-0.0538979833116322,95.8552982710853
"27",-0.0475329666943491,96.3848779700011
"28",-0.103633184753971,93.6307991307332
"29",0.0226260230783651,62.4878326182082
"30",-0.0769658197790301,94.3751080513534
"31",-0.0709942025025276,110.969024056302
"32",-0.153392239840051,81.7476796583267
"33",-0.0545109532442458,85.4218166231509
"34",-0.0396983159473851,91.5745118114234
"35",-0.0312310117616239,77.3573676636876
"36",-0.0893748395900901,111.880882244854
"37",-0.0419299513148407,99.1495452120933
