"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37"
"1",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"2",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"3",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"4",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"5",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"6",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"7",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"8",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"9",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"10",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"11",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"12",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"13",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"14",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"15",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"16",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"17",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"18",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"19",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"20",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"21",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"22",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"23",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"24",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"25",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"26",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"27",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"28",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"29",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
"30",212.481538461538,242.578461538462,210.535384615385,129.793846153846,215.821538461538,224.407692307692,155.570769230769,145.625384615385,176.502307692308,213.883076923077,152.356153846154,132.526923076923,191.120769230769,261.097692307692,192.652307692308,122.801538461538,190.573076923077,173.216923076923,228.179230769231,146.993846153846,203.7,248.366153846154,177.388461538462,225.279230769231,183.583846153846,214.397692307692,225.168461538462,176.197692307692,147.380769230769,208.719230769231,228.8,207.287692307692,174.226153846154,208.024615384615,155.940769230769,221.327692307692,219.571538461538
