"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
"1",21.4839448206666,23.7381842807286,22.0110116031075,21.8510490545497,22.0569417953385,22.4629475982013,21.5504330867797,23.130226547674,21.8726334923294,23.8026916387051,22.3474660038323,22.2879997231046,22.3622166055036,20.3969876962182,22.4492234736244,22.2918643262517,22.5328212992965,23.3976871641073,22.4756283477855,21.696437040299,22.5647713972621,23.2901611724095,23.6665097554012,22.741482121784,21.0932685682903,22.8130824392028,22.5938309642463,22.1187929905365,23.1409230504088,23.0978512018454,23.2288129830666,22.4784636348314,22.1401410459784,22.3992467201521,23.2129024948714,22.1782554143957,20.9277953026988
"2",21.4699225142547,23.7336636587269,22.0064880343542,21.843908418051,22.0530308265281,22.4583297188445,21.5429085504485,23.1276576013998,21.8620925498787,23.7946307429803,22.3400902675308,22.2810058754885,22.3530576371476,20.3805943580311,22.4454288429574,22.2846702742971,22.5213001220723,23.3925629821614,22.4693612052236,21.682133151085,22.5544564048727,23.2817681087306,23.6613275185519,22.7330331847546,21.0819715687846,22.8045502008823,22.5874923916199,22.1083809262064,23.1370644928485,23.0916537564681,23.2230975718836,22.4712312183981,22.1350532661386,22.3902391287703,23.2097341762921,22.167210177676,20.9168943720625
"3",21.4698571646217,23.7336542814019,22.006478546628,21.8438911356117,22.0530260042051,22.4583187367704,21.542885359045,23.1276511324219,21.8620472198917,23.7946069053348,22.3400683554992,22.2809786622326,22.3530228916499,20.3804827474258,22.4454213696553,22.2846462541754,22.5212441137723,23.3925500305045,22.4693520970801,21.6820797392146,22.5544223788315,23.2817421957046,23.6613168466028,22.7330097336322,21.0819147786861,22.8045214745175,22.5874763372489,22.1083436746247,23.1370556455596,23.091641234994,23.2230831371846,22.4712081973203,22.1350421919004,22.3902089183861,23.2097297648052,22.1671637774155,20.9168591870685
"4",21.4698568288164,23.7336542626427,22.0064785263946,21.8438910924772,22.0530261477151,22.4583187394956,21.5428852804776,23.1276511155898,21.8620470171721,23.7946068338602,22.3400682903654,22.2809785516338,22.3530227560501,20.3804820271834,22.4454213528023,22.2846461735118,22.521243840414,23.3925499982189,22.4693524277478,21.6820795304701,22.5544222566671,23.2817421130644,23.6613168248978,22.7330096680103,21.0819144549571,22.8045213786507,22.5874762975926,22.1083435442076,23.1370556255196,23.0916412096743,23.2230831000997,22.4712081248261,22.1350421674075,22.3902088156956,23.2097297585793,22.1671631969111,20.9168595420557
"5",21.4698568271014,23.733654262605,22.0064785263498,21.8438910923699,22.0530262010256,22.4583187480953,21.5428852800615,23.1276511155462,21.8620470162643,23.7946068336458,22.3400682901722,22.2809785511833,22.3530227555213,20.3804820269122,22.4454213527019,22.2846461732419,22.5212438390826,23.3925499981384,22.4693524511405,21.6820795296564,22.5544222562401,23.2817421128019,23.6613168248535,22.7330096678268,21.0819144476181,22.804521378331,22.5874762974944,22.1083435437517,23.1370556254743,23.0916412096231,23.2230831000046,22.4712081245979,22.1350421673535,22.3902088153446,23.2097297585706,22.1671629394912,20.9168596063329
"6",21.4698568270926,23.7336542626049,22.0064785263496,21.8438910923696,22.053026219863,22.4583187508142,21.5428852800548,23.1276511155461,21.8620470162601,23.7946068336451,22.3400682901716,22.2809785511815,22.3530227555193,20.3804820280076,22.4454213526996,22.284646173241,22.521243839075,23.3925499981382,22.4693524526371,21.6820795296532,22.5544222562386,23.281742112801,23.6613168248534,22.7330096678262,21.0819144466793,22.8045213783299,22.5874762974941,22.10834354375,23.1370556254741,23.091641209623,23.2230831000043,22.4712081245972,22.1350421673534,22.3902088153434,23.2097297585706,22.1671627693254,20.916859602471
"7",21.4698568270926,23.7336542626049,22.0064785263496,21.8438910923696,22.053026226518,22.4583187517167,21.5428852800546,23.1276511155461,21.8620470162601,23.7946068336451,22.3400682901716,22.2809785511815,22.3530227555193,20.3804820282811,22.4454213526996,22.284646173241,22.521243839073,23.3925499981382,22.4693524527325,21.6820795296532,22.5544222562386,23.281742112801,23.6613168248534,22.7330096678262,21.0819144465319,22.8045213783299,22.5874762974941,22.10834354375,23.1370556254741,23.091641209623,23.2230831000043,22.4712081245972,22.1350421673534,22.3902088153434,23.2097297585706,22.1671626564854,20.9168595956456
"8",21.4698568270926,23.7336542626049,22.0064785263496,21.8438910923696,22.0530262288691,22.4583187520325,21.5428852800546,23.1276511155461,21.8620470162601,23.7946068336451,22.3400682901716,22.2809785511815,22.3530227555193,20.3804820283474,22.4454213526996,22.284646173241,22.5212438390701,23.3925499981382,22.4693524527386,21.6820795296532,22.5544222562386,23.281742112801,23.6613168248534,22.7330096678262,21.0819144465086,22.8045213783299,22.5874762974941,22.10834354375,23.1370556254741,23.091641209623,23.2230831000043,22.4712081245972,22.1350421673534,22.3902088153434,23.2097297585706,22.1671625816576,20.9168595919009
"9",21.4698568270926,23.7336542626049,22.0064785263496,21.8438910923696,22.0530262296997,22.4583187521487,21.5428852800546,23.1276511155461,21.8620470162601,23.7946068336451,22.3400682901716,22.2809785511815,22.3530227555193,20.3804820283635,22.4454213526996,22.284646173241,22.5212438390659,23.3925499981382,22.469352452739,21.6820795296532,22.5544222562386,23.281742112801,23.6613168248534,22.7330096678262,21.0819144465049,22.8045213783299,22.5874762974941,22.10834354375,23.1370556254741,23.091641209623,23.2230831000043,22.4712081245972,22.1350421673534,22.3902088153434,23.2097297585706,22.1671625320369,20.9168595901653
"10",21.4698568270926,23.7336542626049,22.0064785263496,21.8438910923696,22.0530262299932,22.4583187521936,21.5428852800546,23.1276511155461,21.8620470162601,23.7946068336451,22.3400682901716,22.2809785511815,22.3530227555193,20.3804820283674,22.4454213526996,22.284646173241,22.5212438390599,23.3925499981382,22.469352452739,21.6820795296532,22.5544222562386,23.281742112801,23.6613168248534,22.7330096678262,21.0819144465043,22.8045213783299,22.5874762974941,22.10834354375,23.1370556254741,23.091641209623,23.2230831000043,22.4712081245972,22.1350421673534,22.3902088153434,23.2097297585706,22.1671624991318,20.9168595894001
