"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
"1",22.9270762487425,23.1390109336367,22.5094966193897,20.5134780285951,21.3384614818982,20.6337917569733,22.2833166544948,22.633326144534,21.399263605034,23.8807442462115,21.7231289598883,22.648765714001,22.558474410788,21.6970570409318,22.4122434605721,21.7797678002041,22.7131638039651,21.5371342061139,23.0377209361072,22.1506367749589,22.0855500086272,21.922141453287,21.9406613839243,22.5896643204946,22.3854514115626,22.1301595313769,22.2926941149834,21.7776601462051,20.9892953494417,22.0363631164321,22.3546543839812,21.4672992635547,21.5710488701191,23.0967324102221,21.5691340663383,22.4538946118736,22.2762764220639
"2",22.9267352791862,23.1349357587857,22.5088279431589,20.5128402796012,21.3357488052475,20.6270366745582,22.2821615307701,22.6274519766952,21.396536373335,23.8795514669009,21.7127848454721,22.64642389542,22.5537800618757,21.6926520187878,22.4111402450367,21.7790031071021,22.7097653263122,21.5338327673535,23.0347434094219,22.1540595935545,22.0833342939558,21.9167770584145,21.9315819605941,22.5797972435314,22.3837970942441,22.1249576879573,22.2871171165662,21.7726556950115,20.9873696275024,22.0298960098018,22.3490129847559,21.4561092953916,21.5642162623224,23.0926680987228,21.5680439502795,22.4498467778885,22.2742038945001
"3",22.9267343388601,23.1349269637178,22.508826588305,20.5128374255452,21.3357415798814,20.6270005512879,22.2821584825868,22.6274343830539,21.3965272752484,23.8795479797632,21.7127500743406,22.6464178728422,22.5537627001536,21.692638629048,22.4111373308011,21.7790005330941,22.7097557096121,21.5338191332628,23.0347368837706,22.1540691504778,22.0833291498387,21.9167594304018,21.9315446586644,22.5797562708788,22.3837914698828,22.1249397250228,22.2871027674626,21.772634392278,20.9873632022523,22.0298732837109,22.3489956451496,21.4560587875787,21.5641790712337,23.092654484708,21.5680420552152,22.4498356989128,22.2742009617548
"4",22.9267342918276,23.1349269446274,22.5088265853856,20.512836653848,21.3357415600362,20.627000111167,22.2821584737369,22.627434330162,21.3965272431568,23.8795479697109,21.7127499546766,22.6464178564382,22.5537626291132,21.692638588993,22.4111373225623,21.7790005241561,22.709755681267,21.5338190739173,23.0347368677104,22.1540691784096,22.0833291374289,21.9167593656799,21.9315444989968,22.5797561064407,22.3837914506784,22.1249396577421,22.2871027285512,21.7726342937387,20.987363180033,22.029873201003,22.3489955889879,21.4560585569345,21.5641781408733,23.0926544349683,21.5680420517471,22.4498356679948,22.2742009575183
"5",22.9267342762289,23.134926944586,22.5088265853793,20.5128362768766,21.3357415599142,20.6270000591245,22.2821584736877,22.6274343300028,21.3965272430424,23.879547969682,21.7127499542664,22.6464178563938,22.5537626288271,21.6926385888844,22.4111373225393,21.7790005241251,22.7097556811837,21.5338190736615,23.0347368676723,22.1540691784907,22.0833291373992,21.9167593654455,21.9315444983121,22.5797561057722,22.3837914506131,22.1249396574954,22.2871027284464,21.7726342932887,20.9873631799565,22.0298732007044,22.3489955888063,21.4560585558842,21.5641779452848,23.0926544347847,21.5680420517407,22.4498356679087,22.2742009575122
"6",22.9267342708344,23.1349269445859,22.5088265853793,20.5128360920738,21.3357415599089,20.6270000490421,22.2821584736867,22.6274343300023,21.3965272430355,23.8795479696819,21.712749954265,22.6464178563937,22.5537626288259,21.6926385888844,22.4111373225392,21.779000524125,22.7097556811834,21.5338190736604,23.0347368676722,22.154069178491,22.0833291373991,21.9167593654447,21.9315444983092,22.5797561057695,22.3837914506123,22.1249396574945,22.2871027284462,21.7726342932866,20.9873631799562,22.0298732007033,22.3489955888057,21.4560585558794,21.5641778950495,23.092654434784,21.5680420517407,22.4498356679085,22.2742009575122
"7",22.9267342689683,23.1349269445859,22.5088265853793,20.5128360014765,21.3357415599085,20.627000047055,22.2821584736866,22.6274343300023,21.3965272430144,23.8795479696819,21.712749954265,22.6464178563937,22.5537626288259,21.6926385888844,22.4111373225392,21.7790005241249,22.7097556811834,21.5338190736604,23.0347368676722,22.154069178491,22.0833291373991,21.9167593654446,21.9315444983092,22.5797561057695,22.3837914506111,22.1249396574945,22.2871027284462,21.7726342932866,20.9873631799562,22.0298732007033,22.3489955888057,21.4560585558794,21.5641778820888,23.092654434784,21.5680420517407,22.4498356679085,22.2742009575122
"8",22.9267342683227,23.1349269445859,22.5088265853793,20.5128359570621,21.3357415599085,20.6270000466632,22.2821584736866,22.6274343300023,21.3965272429562,23.8795479696819,21.712749954265,22.6464178563937,22.5537626288259,21.6926385888844,22.4111373225392,21.7790005241248,22.7097556811834,21.5338190736604,23.0347368676722,22.154069178491,22.0833291373991,21.9167593654446,21.9315444983092,22.5797561057695,22.3837914506084,22.1249396574945,22.2871027284462,21.7726342932866,20.9873631799562,22.0298732007033,22.3489955888057,21.4560585558794,21.5641778787402,23.092654434784,21.5680420517407,22.4498356679085,22.2742009575122
"9",22.9267342680994,23.1349269445859,22.5088265853793,20.5128359352885,21.3357415599085,20.627000046586,22.2821584736866,22.6274343300023,21.3965272428162,23.8795479696819,21.712749954265,22.6464178563937,22.5537626288259,21.6926385888844,22.4111373225392,21.7790005241246,22.7097556811834,21.5338190736604,23.0347368676722,22.154069178491,22.0833291373991,21.9167593654446,21.9315444983092,22.5797561057695,22.3837914506033,22.1249396574945,22.2871027284462,21.7726342932866,20.9873631799562,22.0298732007033,22.3489955888057,21.4560585558794,21.5641778778615,23.092654434784,21.5680420517407,22.4498356679085,22.2742009575122
"10",22.9267342680221,23.1349269445859,22.5088265853793,20.5128359246143,21.3357415599085,20.6270000465707,22.2821584736866,22.6274343300023,21.3965272425176,23.8795479696819,21.712749954265,22.6464178563937,22.5537626288259,21.6926385888844,22.4111373225392,21.7790005241245,22.7097556811834,21.5338190736604,23.0347368676722,22.154069178491,22.0833291373991,21.9167593654446,21.9315444983092,22.5797561057695,22.3837914505944,22.1249396574945,22.2871027284462,21.7726342932866,20.9873631799562,22.0298732007033,22.3489955888057,21.4560585558794,21.5641778775948,23.092654434784,21.5680420517407,22.4498356679085,22.2742009575122
"11",22.9267342679954,23.1349269445859,22.5088265853793,20.5128359193813,21.3357415599085,20.6270000465677,22.2821584736866,22.6274343300023,21.3965272419444,23.8795479696819,21.712749954265,22.6464178563937,22.5537626288259,21.6926385888844,22.4111373225392,21.7790005241243,22.7097556811834,21.5338190736604,23.0347368676722,22.154069178491,22.0833291373991,21.9167593654446,21.9315444983092,22.5797561057695,22.3837914505797,22.1249396574945,22.2871027284462,21.7726342932866,20.9873631799562,22.0298732007033,22.3489955888057,21.4560585558794,21.564177877432,23.092654434784,21.5680420517407,22.4498356679085,22.2742009575122
"12",22.9267342679862,23.1349269445859,22.5088265853793,20.512835916816,21.3357415599085,20.6270000465671,22.2821584736866,22.6274343300023,21.3965272409424,23.8795479696819,21.712749954265,22.6464178563937,22.5537626288259,21.6926385888844,22.4111373225392,21.7790005241242,22.7097556811834,21.5338190736604,23.0347368676722,22.154069178491,22.0833291373991,21.9167593654446,21.9315444983092,22.5797561057695,22.3837914505569,22.1249396574945,22.2871027284462,21.7726342932866,20.9873631799562,22.0298732007033,22.3489955888057,21.4560585558794,21.5641778771943,23.092654434784,21.5680420517407,22.4498356679085,22.2742009575122
"13",22.926734267983,23.1349269445859,22.5088265853793,20.5128359155583,21.3357415599085,20.627000046567,22.2821584736866,22.6274343300023,21.3965272393292,23.8795479696819,21.712749954265,22.6464178563937,22.5537626288259,21.6926385888844,22.4111373225392,21.779000524124,22.7097556811834,21.5338190736604,23.0347368676722,22.154069178491,22.0833291373991,21.9167593654446,21.9315444983092,22.5797561057695,22.3837914505234,22.1249396574945,22.2871027284462,21.7726342932866,20.9873631799562,22.0298732007033,22.3489955888057,21.4560585558794,21.5641778767666,23.092654434784,21.5680420517407,22.4498356679085,22.2742009575122
"14",22.9267342679819,23.1349269445859,22.5088265853793,20.5128359149418,21.3357415599085,20.627000046567,22.2821584736866,22.6274343300023,21.3965272369136,23.8795479696819,21.712749954265,22.6464178563937,22.5537626288259,21.6926385888844,22.4111373225392,21.7790005241238,22.7097556811834,21.5338190736604,23.0347368676722,22.154069178491,22.0833291373991,21.9167593654446,21.9315444983092,22.5797561057695,22.3837914504767,22.1249396574945,22.2871027284462,21.7726342932866,20.9873631799562,22.0298732007033,22.3489955888057,21.4560585558794,21.5641778760316,23.092654434784,21.5680420517407,22.4498356679085,22.2742009575122
"15",22.9267342679815,23.1349269445859,22.5088265853793,20.5128359146395,21.3357415599085,20.627000046567,22.2821584736866,22.6274343300023,21.3965272335204,23.8795479696819,21.712749954265,22.6464178563937,22.5537626288259,21.6926385888844,22.4111373225392,21.7790005241235,22.7097556811834,21.5338190736604,23.0347368676722,22.154069178491,22.0833291373991,21.9167593654446,21.9315444983092,22.5797561057695,22.3837914504144,22.1249396574945,22.2871027284462,21.7726342932866,20.9873631799562,22.0298732007033,22.3489955888057,21.4560585558794,21.564177874861,23.092654434784,21.5680420517407,22.4498356679085,22.2742009575122
