,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,149.8325188929605,225.82254510287117,161.31049942899983,109.3295068588792,185.58463844548868,152.6134140833339,138.21225357791454,166.4825298009056,131.28072176619975,189.35893100210592,126.69503352362,130.033828190925,195.13895914668382,129.57151190995472,113.4588081712179,141.72255072092563,131.93592598323468,205.92684180461927,141.38905377538077,179.8906613837667,149.7109181254142,144.90526249187513,158.4480072365169,152.36696947035708,167.01254464970063,163.81164937214595,106.73233726788843,141.89908392868173,177.56034219569347,164.11740112597718,158.13174704993023,108.33538258421741,187.91421936300526,194.59717936839058
1,185.53200379497468,256.16603327694975,197.90237064114027,139.93686056907535,224.58030680496097,187.78608803039424,185.53947499617385,201.0050981363115,166.22118519055337,236.16834260137347,157.82296257625737,160.15635393435085,232.6046615216793,173.15438631408668,147.51049147916652,175.54483776852325,160.14865871201027,243.23708882625738,154.67785127302864,215.77646283657202,189.10565277489957,179.15600642151287,195.17536714371656,178.60419827466995,194.93279539891068,191.2979182651436,137.79782551435613,178.35519465969634,214.8024881547325,204.02205220988677,196.62190870564257,136.11805003152466,214.96868348510424,231.05372904863492
2,169.04887570451075,241.46266161667054,180.7047680888968,124.20089078633504,207.51506680208675,168.95377950352946,161.2078557650065,185.54839560370715,149.73196925222697,211.00604168110618,145.5086143402909,145.59175532848815,217.6156968030327,148.50561519236427,129.60374454294507,159.95724342345585,148.3775237064973,226.1857849606876,144.32878418498427,200.677994777105,170.94142439195537,161.04786220432243,180.331018425349,168.47287820500426,183.5012947267744,179.39374092816632,123.75595397813545,161.43359135620545,196.61508109650148,185.9672253674111,181.334882910652,124.50464044119816,201.84833388218365,214.59382710199685
3,172.91362119634138,244.73395314130627,185.90764142678142,129.53201865216192,211.32241194851602,174.32688120209718,169.10453315147566,190.12388323334426,154.87306647607645,217.3110043681608,149.6663987221393,150.55606025079936,222.3641912555368,157.05605475446492,135.50989786854493,164.91055302497506,152.31349710151486,230.48478397327344,145.97542645674653,203.98543678726406,176.78659765203798,167.1235819927534,184.93938129117373,172.41186046959643,187.2354559291692,183.46675641862848,128.60806373683812,166.59939909977305,201.93065029848114,191.33682751626947,185.62184102683054,128.15804072510173,204.55565791638213,219.8756107542106
4,160.4527122365121,234.75006870463133,172.22477860562236,118.76799555284902,197.5433550695545,164.12123146174724,152.7089192211414,177.07580550598502,141.60782124569434,205.16356842691226,135.35787894032433,138.67054524555311,205.56097210585762,143.38426087369965,124.04893167745416,151.38700304036072,139.94602236848834,218.8019976682196,149.0407970965323,190.3605951330289,161.29722328791985,155.76077186833342,168.6786350939721,159.57846601941975,174.869197236869,171.95068831511333,115.27057784984561,152.60196853564906,188.88808733788895,175.80628491764463,168.9086449285319,115.97387633934964,195.82364780884762,204.844503072645
5,164.62765370166005,239.27158970818692,176.027826839088,120.37595095843128,202.1721857373713,166.07227620459977,155.04655206004253,181.0407154536311,144.5738871893488,206.88340260231985,138.7732235176858,141.1875149574041,210.71684083329984,144.6268576906941,125.6204353799559,154.66827035431803,143.00975917206824,221.47946690990167,147.876972202558,195.10436701456527,164.64635000488897,157.7928278424223,172.79574390026633,162.84123321368884,178.67886698550217,175.0110853463057,117.93713546502093,155.44045215073248,192.90234964556151,179.2587169215885,173.47754150783945,119.00688110379329,199.98044479245848,209.40696647302804
6,165.87582115490733,235.7903189021003,178.86150196577773,123.59393572176515,203.89433273183025,166.02922318026606,160.98449531139687,182.93785905665172,148.98101325524942,206.6246356376114,145.9471390604245,144.86620150690877,216.03412290726888,147.5294688853107,128.79698988406784,159.25363001811962,148.26501513795222,221.87628624422126,139.49017311706734,197.78455803861397,170.18342034672884,159.87605434245478,180.03090724804426,167.3915496981843,182.01667740101095,177.8934692517831,124.61548446897558,161.10061498452075,193.4781094505738,185.56686749300385,180.64783844390405,124.81291302028525,196.96065727028792,213.40900120724507
7,160.45480921169272,233.8815522173062,172.11939496443716,117.5216122921876,197.68006296406517,161.99849315521357,150.71275421517902,177.06189138949088,140.92615334253568,202.2083490722742,136.71696612493227,138.23834469990783,206.75590030252494,141.2150228895661,122.6180076217272,151.5647638734078,140.57103660627436,217.2823344175503,144.49168774382935,190.88743150507042,161.3672958108904,154.9219105563276,169.52849410998934,160.95831341379036,176.01156538092988,172.21504235532694,115.42197778019894,152.34787808405616,188.38398017559547,175.53662154773554,170.17592183130523,116.81191211134978,195.32197400852004,205.37889523785958
8,161.27415259831344,235.7741165706451,173.36570925415802,119.48287503058091,198.00747546659693,163.03730756764782,153.75538019742135,177.9105702299626,142.62435956411315,203.3475327612336,138.21185429157677,140.3575412412727,207.98676062659035,143.98295873744618,124.51438688155314,153.28009232735857,141.91366140341262,218.8279709564064,146.42402602691243,191.33201477508567,163.36297929959494,156.7136115820142,171.0561553676912,162.47978930631808,177.26739229922083,173.76455271756458,117.62727851392506,153.745418783871,189.59678451117375,176.8368973279703,171.40840747459185,117.98511068785663,196.6630354679823,206.85779573363897
9,164.0190599995942,238.36647126467264,175.7961854448826,120.6062667282846,201.9517242224466,166.27621607987555,155.0773799830909,181.14068320164358,144.4885630009156,207.48729868175937,138.94871210017084,141.11080808344826,210.72449885443103,144.83008283000828,125.89243406708829,154.6133236086579,143.31348361980108,222.4185201906769,148.37478044093493,194.85590547863825,164.70056912049586,157.31459757462824,173.02955851975392,163.26379415539827,178.61454321830314,175.42469101268077,117.84216558251313,155.68348926543933,192.35592596059772,179.53125503676685,173.51290181847241,119.00340041041954,199.0614542359416,208.87740352564998
