"","alpha","sig"
"1",-0.117365456600727,121.490674806706
"2",-0.0763255108480319,107.022095689949
"3",-0.0642363629812775,102.040498009539
"4",0.0597480701781418,56.2218187274913
"5",-0.107717673338027,109.215270606109
"6",-0.0716504829443601,61.8759671597909
"7",-0.0328829527073313,80.1208279646009
"8",-0.0592424760265001,93.5400276931153
"9",-0.0678573393158402,90.0571647516983
"10",-0.0727064536557378,96.4527655802504
"11",-0.0164228568242278,69.2974079126133
"12",-0.0369206504061658,66.8407360539318
"13",0.0150313631565676,83.2635629732699
"14",-0.115436879975582,123.429275490268
"15",-0.0814467024041506,93.5261213917787
"16",0.039342441573756,55.1921048385657
"17",-0.100247390152497,89.2737475283068
"18",-0.028700615979914,76.3774565349425
"19",-0.121897607250756,117.857671794133
"20",0.00234485518972479,61.7924751467969
"21",-0.0732456112181823,94.2120639316718
"22",-0.153927831390447,128.176311654757
"23",-0.00198248017700318,77.1056242727311
"24",-0.168504653711807,82.6962247593955
"25",-0.0639003893225871,97.5355114184405
"26",-0.055360802027173,95.4515210159686
"27",-0.046397718554577,95.4584331193335
"28",-0.0955743702000048,91.5398702234265
"29",0.0269868089436172,61.4808635259007
"30",-0.0760365544390614,93.5180052876816
"31",-0.0677910838233233,109.533855872151
"32",-0.169617307036015,84.0517720558971
"33",-0.0517074501309413,84.3174663380674
"34",-0.0395929529530741,90.8932544468511
"35",-0.027008287175735,76.1465634130523
"36",-0.0823271868310926,109.861175101008
"37",-0.0415057756006256,98.4604568842707
