"","alpha","sig"
"1",-0.0943531721737261,114.848022134457
"2",-0.0279635080265088,96.5776799565647
"3",-0.0215836671444247,93.8990921523506
"4",0.0861027973755051,52.7011320853467
"5",-0.0801211935053877,101.37985160242
"6",-0.0617468513201229,59.5046324390961
"7",-0.0131073352992271,76.3579281784071
"8",-0.0300362134982282,88.0674212906245
"9",-0.0286416060389686,83.0114906985275
"10",-0.0379136379916961,88.9985788612112
"11",0.0109286627057001,64.9434390063038
"12",-0.0107895368909174,61.7866502114459
"13",0.0468220336877764,77.3735718805362
"14",-0.0644195069027548,111.329393548972
"15",-0.047537201426199,87.5498188805408
"16",0.0735510124872126,51.543067611153
"17",-0.0614068570606535,82.3040616499597
"18",0.00706794280646142,70.6934139688645
"19",-0.0962741078022751,109.90787772489
"20",0.0243500194514265,58.3707293551915
"21",-0.0595204967768448,90.1564900245746
"22",-0.106256166231036,117.116079163968
"23",0.0606939457032637,67.7791696264226
"24",-0.155076284722595,78.9763810963756
"25",-0.0228800889328421,89.8647853509524
"26",-0.00792995797131525,86.6493372724339
"27",0.00114637495146277,85.7560046482898
"28",-0.00835523430750787,77.4591336496207
"29",0.05680690966378,57.4107338330513
"30",-0.0116725704814245,81.5212308851786
"31",-0.0349158782894053,101.255860914136
"32",-0.158261047056518,80.9602059310254
"33",-0.0218120165266539,78.4370729312686
"34",0.00551273086734865,82.3100563383363
"35",0.000493885720616113,71.7494455933495
"36",-0.0308150408765234,99.4084024504576
"37",0.0140201831495306,87.8542078191239
