"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
"1",49.6399948075468,60.0505310023123,38.5167569079499,32.122719909866,44.4533705737739,104.337069865316,41.0352980033695,41.9723863439582,41.4101863587912,34.8823265576152,32.4950995423551,45.0170664678408,49.0338218717625,63.0818589816119,41.5556460652731,42.9326375833869,46.6226494361955,41.3238339053009,53.7905499611436,26.5059361183126,45.5985396348366,41.3103794007344,59.9828207845933,61.0258489865918,42.8906581952148,39.2847926306772,56.2928032237993,42.3448396029823,55.5260869771661,50.1240133660747,49.1251216629505,40.6113215974499,38.6616196354557,60.6086891006511,35.9227174471316,28.8575203735187,56.6029877797591
"2",41.825379339094,51.7564115797987,31.5635344858075,27.5737555965878,36.9755967848374,89.7611023690683,33.7609045347128,34.5150638189897,32.7409648293463,27.9319483209007,26.1641171366246,42.1277831914403,41.9603565466602,55.3387696604323,31.9055385260175,39.9289402889543,41.4631077370138,36.06349371349,45.8324170906547,19.1567557167197,38.4617513374431,33.40723275118,55.4654835930777,56.9220260748986,33.0468307554222,33.6207395451079,49.7866077526499,36.1864058260042,54.1717329952122,42.5411613486779,41.6938861843668,41.0500828370561,30.0375157772148,53.2891305395973,25.6330999712971,22.591661846052,49.0717255665777
"3",43.2609972191348,53.2533815779977,32.9777428592062,27.054977381334,38.7157279867722,95.1784874635703,33.6527996309273,35.9477896491508,33.7156517741529,28.526401644887,26.8402606246377,41.3247045056413,43.0620585065017,56.9527954745182,33.6310279325939,39.6120073942556,41.2563588270625,34.6054703213029,48.4606615086539,19.0087961984772,40.6965363097734,35.0735102115341,55.6910950779818,59.2608419395404,33.1885451997403,33.1267019699333,51.8800417974583,36.7395230294784,57.2568838545584,44.0779533574153,42.7928869874519,39.7329319455955,31.4353603304111,55.0021475688055,28.1040757803949,23.4281323073534,50.4358137149431
"4",45.2949768646189,55.4443573140617,34.8115918450098,28.8156538312737,40.5628596365149,97.1888341229265,36.2612272934196,37.5005022871683,35.8261927200239,30.693557869523,28.6205939390272,42.7710248470196,44.868492314092,59.0088632642197,35.7218619509916,41.0099039877023,43.2814725317849,37.3684922074754,50.1849870840111,21.5334185193876,42.2843148516172,37.2660905669052,56.9796353153283,59.7183397578217,36.8661002074237,35.3090704691572,53.1290062878432,38.4899992514531,56.1479860590175,46.0676855966504,45.0526300606524,40.2553427232079,33.2514916579252,56.7128400966232,29.6719294943426,25.3141490553822,52.4641235486986
"5",44.8841689982753,54.9906604793888,34.3820921156096,28.8193847144851,40.0491891951112,95.9211157240233,35.9062374789459,37.226470176285,35.3853058597793,30.4133467567604,28.3417890305191,43.0262924451506,44.578621446827,58.528562517065,35.0356952183242,41.1921580064285,43.1493003721496,37.2599181453889,49.5035537278094,21.0198638221673,41.6536002155401,36.7441999015112,57.1934437889803,59.355936962583,35.9676074033009,35.3713700757742,52.7015792675391,38.288085035639,56.6629820419712,45.5816346688118,44.5588172075028,40.6776619260727,32.9239782983033,56.3440236972369,28.9540337297725,24.9567851780368,52.0519427483658
"6",44.3461274187275,54.4104172461496,33.8991842973702,28.2370269634107,39.5769187767074,95.6985086477926,35.1678807197247,36.7658762357563,34.9750378834464,29.7745409905543,27.8701724895713,42.4053789908167,44.0961488487556,57.9833067157367,34.8139587735947,40.5556280472939,42.5073400944215,36.3480529196912,49.1171738496472,20.480113304209,41.3114578797324,36.1486725712571,56.6770622171476,59.3008567955451,34.9891815042839,34.5790957241583,52.5019175611994,37.8131365073984,56.6734645914101,45.0660658564286,43.9711350934145,40.3837652465536,32.5180368545454,55.8701846572388,29.0229968406403,24.4405051231038,51.5099019147414
"7",44.4652660433298,54.5451419259744,34.0261948846151,28.3255124994126,39.7248305280671,95.9515300569207,35.4095635343707,36.864641979886,35.0356528216537,29.890876695737,27.9634171220151,42.4399991258381,44.1774272136999,58.1247108451553,34.780041948398,40.6755849432454,42.6919883261903,36.6600290274967,49.2753227565932,20.7111247185138,41.4632934718318,36.3067547267531,56.5902887551675,59.3028908275593,35.6418960133107,34.6968321724836,52.5006333743098,37.8836768655869,56.2694942491596,45.2111058725791,44.1474031316887,40.295933296113,32.5238391498412,55.9614796473067,28.7935759253024,24.5669196949124,51.6337357858108
"8",44.608651732487,54.6995795570535,34.1535896748317,28.4774442006162,39.8476081160413,95.9683421682373,35.5506294956987,36.9827713296073,35.1506425963253,30.0707773161422,28.0864701567988,42.6291466247647,44.3088178102943,58.2688099463194,34.9182994684532,40.7999831742351,42.7807488186187,36.7878419228728,49.3720621287672,20.7613851896173,41.5424469943536,36.4664016670762,56.8119127040171,59.3367621343447,35.6457690979521,34.9125352645907,52.5498667664493,38.0089052073158,56.5069916052731,45.3447490030739,44.2837518115704,40.4016729779344,32.6850039583505,56.1027826402504,28.9694348568334,24.7020995556097,51.7782176945408
"9",44.5735697806573,54.659455820673,34.1163352683444,28.4297387363143,39.8050375626536,95.9234647507259,35.4673631343778,36.9546508339065,35.1473642015582,30.0275355516299,28.0581193852432,42.5785063917801,44.2843471064824,58.2267879954824,34.9390915250579,40.7559904310849,42.7512359362277,36.6824485723351,49.3363748217609,20.7273807115021,41.5097656555159,36.4192698911044,56.8098493536015,59.354841725036,35.435714329217,34.8348751915973,52.6023174164881,37.9873487642334,56.568504928257,45.302764972774,44.2359688716665,40.4130477070476,32.6669040515326,56.0710630360493,29.0264605368433,24.6620747913293,51.741194975966
"10",44.5350423594879,54.6179168212013,34.082502917849,28.3993175060878,39.7728643787644,95.9226718657332,35.4553640035903,36.9222195363334,35.1025498113757,29.9784692151698,28.0253991183563,42.5395285413375,44.2481941937719,58.1889073529112,34.8581840828162,40.7411185917877,42.735625533384,36.6998225595871,49.3086885180657,20.7247396414765,41.4878113467117,36.3768407693412,56.7283605291208,59.3327104204156,35.5813642473803,34.798169026254,52.5676867029621,37.9529095579143,56.4524875471235,45.2675100650603,44.2020732734125,40.3814277614703,32.6165737468164,56.0311759903849,28.9014898978151,24.6269145140979,51.7022259836585
