"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37"
"1",22.5952091215694,29.3862253168097,13.6419802762236,20.8880922551784,25.0704723884245,21.3339148130202,29.1289899323615,22.5980326219576,17.5389753471744,19.3397329245754,21.1227226110069,21.3282044627836,28.1973774941572,21.44299790578,21.2604434385728,21.0240768721964,25.3760833012608,3.01548130643126,22.8214758645112,15.8522201474432,22.5264872170605,25.1706635710161,24.2807753746436,29.2519261129278,19.4116428905936,19.870701696541,35.8228516936035,21.5354756046354,20.8414359024554,33.7830902666932,20.6177514655702,23.2207251169804,20.624128098693,34.0823250972377,18.059126018658,18.1999678919056,25.2165250317033
"2",27.3544782565059,34.8159482178035,19.3826566170948,24.6671021764797,30.8878873514751,23.4719781454953,30.1040680475712,27.4492287281908,24.9425678893118,26.9685741935997,25.2156173074882,23.7900979571183,33.9022459067157,27.294220522345,26.7692934610535,23.3098512173052,26.6956555873362,6.1497139507169,29.72246766853,20.830027041988,27.2991164144707,32.1726889081654,25.9470730578093,33.6401775398666,22.6883612319737,22.7714998590554,41.8285395460484,22.7257544134174,22.2967827074835,40.5296884930283,26.3772236848677,25.4179036772769,22.1844731199769,37.6501716723136,24.4046920969148,22.2238362229614,30.6550773587313
"3",28.4728843969546,35.9493871854045,19.8361797868466,26.9163183192006,31.3568761358638,23.4715881955171,38.1055929135386,27.9602849711226,27.5051941600757,28.1481169834295,26.0646461295497,25.4300346981521,34.2289358443457,28.106198499914,26.629973299128,24.2968303790629,27.3606408627917,8.58317441085153,29.3580435896908,22.9650940823903,27.6758415303663,33.126099584197,28.2879327512729,34.4171007273961,24.7581460827025,23.6084571833368,42.0025678603939,23.8637812052532,26.4102694548191,41.0723757094098,26.3568555641237,25.5657579584141,22.6073232828386,34.3952980741076,25.6651639304839,23.4774926402418,30.6448783753628
"4",27.1526843756124,34.4870477767735,18.4694562203536,25.2811558158999,29.9509888944125,23.0265034166061,34.4124611115137,27.015648502968,24.6339149468793,26.0361281053801,24.9968981282165,24.4537453987396,33.0927109871242,26.6961000332206,26.2908456717654,23.784426597451,27.6893177428491,6.97446371333436,27.9359021819637,20.9028455519142,26.5013550297294,31.3296892546188,27.5471182338249,33.2470093434057,23.7289565401016,23.1493201333825,40.5790569824627,23.2748562901889,24.4177487355211,39.4549812178315,25.3373105051167,25.1966201314185,23.0693083448236,35.6890199518971,23.6607926946763,22.2006178520655,29.5990095765772
"5",26.867386768307,34.1997860448511,18.3367689304866,24.9930244869982,29.8221397904477,23.0062299915127,33.1664132131049,26.721718872466,25.1641309761388,25.84352177138,24.7596180161359,24.0351147455826,32.9241189662037,26.4295632042061,25.7222396651357,23.2376322893838,26.3840681454482,6.57810352383538,28.0572077510986,20.9561752918938,26.4381742849106,31.0883269493367,26.6274343400861,33.1934808421158,22.8537594046442,22.5630942015339,40.7501046167298,22.7107598773627,23.7203024509236,39.3770665582932,25.1451204652289,25.0456378384705,21.6888033568598,35.0019187521859,24.1840589297449,21.9285556777537,29.3619929754432
"6",27.2193668860987,34.5782979605834,18.6765344934416,25.4524972399272,30.1848949460659,23.1032807552897,34.7983559073883,27.0175767181835,25.3065052722741,26.4000673397789,25.0361492140749,24.3610015188794,33.1779536487768,26.8322005824621,25.8835189848684,23.5306390688968,26.9896965843779,7.08248852327843,28.3234147692661,21.3409738265638,26.7021194807771,31.5617582525708,27.0479270096077,33.439697433624,23.3736698498651,22.7506668104287,40.9437623280583,23.0406120791349,24.5211961352982,39.7499748969041,25.3698323778902,25.1207074951023,22.2863923424025,34.9714625907667,24.0292614311964,22.2824000753559,29.6577499442941
"7",27.3088692861902,34.6793149304374,18.7290474847339,25.4432048264949,30.2288161528,23.1200474399035,34.5213313313593,27.1081021974716,25.285440209841,26.4336602763164,25.1193134048171,24.4512171567815,33.2676765432784,26.9119516160682,26.2310866334216,23.6633481329622,27.1694044170444,7.07368676149749,28.333736117744,21.2455041653562,26.7389102992306,31.6297357540739,27.3178319443112,33.4467399168962,23.629423663232,23.0148909595683,40.893142736017,23.1581753467273,24.4481415320278,39.7861268877129,25.5251494069921,25.1976382749515,22.495535119207,35.3583690959059,24.1952505025803,22.3560884789132,29.7697647921026
"8",27.2049261738651,34.5626280559652,18.6328998718808,25.3526873525097,30.1250290350862,23.0947647431837,34.1899426265682,27.0117248404408,25.3389494869515,26.2860605160869,25.0351684178472,24.3554659456228,33.1892637539178,26.789683973584,25.9924666541799,23.5513568310397,26.9096777033903,6.98932353873738,28.2721450563037,21.2465116657664,26.6724081226912,31.4974228631093,27.113880138925,33.400578313275,23.3640537945171,22.8854471146409,40.9273968976987,23.0569103999975,24.2927121180446,39.6889318919419,25.4155899425846,25.1718115629767,22.2415919633726,35.1820908068116,24.2419607474702,22.2528118272627,29.6631717250526
"9",27.1790183116274,34.5334927776263,18.6160199893748,25.3602421937613,30.1133673061845,23.0873318957577,34.4031670644802,26.9900399647136,25.2364924699982,26.2791450000064,25.0097655510764,24.3360720845997,33.1574005029395,26.7723277240138,25.9850521499816,23.5356204655998,26.9939412087482,6.98966271251248,28.2531531273164,21.2275793051541,26.6522573838527,31.4800088520522,27.0673332648357,33.3901682062298,23.3544824812403,22.8134981276371,40.9014981007177,23.0306103574976,24.3556518761789,39.6729547492419,25.3666485224165,25.1429131851294,22.2997886243672,35.1249221768163,24.0575777601353,22.2325863946541,29.6318659124084
"10",27.2120672225021,34.5722828938682,18.6457722001606,25.3749951741916,30.1443928553827,23.0952950988126,34.3876567405979,27.0210471402495,25.2758894997788,26.320094190705,25.038100447312,24.3643138021172,33.1859160235957,26.8087741460597,26.0505551821244,23.5639497066579,26.9879121086351,6.99889834546905,28.275039675914,21.2234397169297,26.6747268394166,31.5182724549737,27.1462520078968,33.4019137914293,23.4515653013387,22.8783693582007,40.8727035058336,23.0619024241904,24.3569057645895,39.7030126515377,25.4174107426498,25.154509996751,22.3088201654847,35.1930578025209,24.1723317938813,22.2650810167386,29.669400688274
