,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,214.69863937152815,321.9798363113908,248.60712113994788,176.68901112822198,267.53705821739135,226.07896941533858,224.98685295777042,246.4817711112944,210.3184962787482,278.52287321520964,192.78650191481742,229.18709788947007,298.0919159991928,207.58357789941,176.16686160819307,222.21228988134172,198.85438435864225,291.7185319412103,161.53094302715348,253.0717939642956,237.85305623506804,210.22299141850036,246.64783540222282,236.18264680863825,243.43159345050245,245.50522198248535,176.55293804506738,218.60673496287603,262.4625306126012,245.2120286992787,246.00184838938156,169.91244623989328,272.88494844761925,290.66789195394097
1,217.4226760104225,325.6718852787251,249.22328038123368,176.32501679985126,268.4602263944976,226.97013412751042,227.18858197368613,246.99194472509143,209.80530558054033,277.61980460193615,193.76672115700205,220.24224818743954,296.03111938845996,210.29516398160584,176.89934539454882,221.70404614562312,198.64439475591135,292.43310570604626,162.75043761299963,253.63819571790876,238.26794477252128,214.0409056750602,245.23926342902737,233.72758033595719,243.42856448002175,242.71335976171443,175.92129112525666,218.16931671770493,264.32498829625195,245.76538546372953,246.88342646072425,169.59761729802182,274.1255601798492,289.8121792970347
2,221.37435158042734,325.0722380983273,250.4727996968283,177.0924494827209,272.530760451159,227.91334733927482,228.77378287552793,249.5068529646585,210.53795601394708,283.15260273442766,193.61959041806813,224.5914220695383,299.39731069311966,210.47360551376283,176.71457903074545,222.86178348772054,199.8554409574535,296.09047379218936,161.4886131569625,259.78659417736884,239.15765223916995,214.42846024248777,247.70362901221372,235.67644090208458,244.9283256590737,244.58916779032168,178.80566102304928,221.87874604282828,264.3554393981382,247.89877403433087,250.30603814923631,172.3195818134116,275.3858933342894,292.16947663879415
3,221.61165377034317,329.12552937557456,254.99772626460572,180.43238078702197,274.7213302361335,230.88412170444496,229.77500992667376,251.9662141119664,214.89642422444894,283.1830967002193,196.50939777340918,229.98858907517575,304.17861521096046,213.301759412648,179.21728350727142,227.49931581108243,203.4531434497097,297.8290312984612,161.65374078650171,259.7967834292727,244.0600928976939,216.77861883678705,251.97370462185194,240.91326612689878,249.3901769251034,248.95930952759002,180.88715811849022,223.10194573706718,268.97512393882295,250.32799333914878,252.41396348549966,173.8512585774225,279.1871568659026,297.33542061461924
4,218.21054722588133,315.0861931523435,245.11537333401742,174.55559481121742,267.8425936435526,224.16695234362356,226.01183634879825,244.0241894272197,207.1398954568816,277.94128022168536,192.20861709233964,219.2324576020408,292.9980232808482,209.1857152010566,176.97197936254588,218.7954542680035,196.05155004412052,289.4254002758783,161.98939093776278,255.0420961103287,235.51625587792242,212.7958982003072,243.63872915167426,230.55835957128232,239.6569085750101,239.77556491403388,174.60064091324202,217.30756902793183,261.0236562514849,244.52281828128747,244.42491128499523,168.37656660649233,266.6252684306761,286.0810099468682
5,215.7491309281001,320.47446266506165,247.51459330846396,176.58185407824593,267.8851786458847,224.65202283539764,225.7500572494887,246.43591889588944,209.42525247895398,280.3639848047373,192.21880601459625,229.94611627232294,298.72709804037163,206.1528249934762,174.30217861315472,220.89523898642935,197.56393015147137,291.2420678766118,162.5481957044207,258.34081535447183,235.97618191953018,208.93143167079378,248.76174668911625,235.83755451646707,243.50737575267271,245.6501510388901,175.51864136167143,220.44091377752966,261.0623428423293,245.4879660516689,247.32026252849593,170.5094921440658,271.6312617174548,290.73577986219175
6,220.00760133790004,330.15146800013326,252.2915031736992,177.303085312866,272.65460566885923,229.43506218359028,229.07285193464577,250.11177264990826,211.97394853313767,281.07897236670755,195.22503284066045,217.50987455173316,299.49791064329986,211.47586724222387,178.07625942083746,224.30771393760088,200.96696224335412,297.29255155364496,161.88916235091347,256.1761118132622,241.05472835520607,215.0275960566683,247.43949131071756,236.14222183412335,245.9659675130394,244.874972613071,178.39715339051338,220.74847633069433,267.4378752805851,248.16280587061848,249.52844073183664,171.81869572021077,277.92423723050166,292.94573938353466
7,216.56354149597414,306.6284150356161,238.64870621866737,169.32012091249365,261.8657669142588,220.68797762028015,222.7283374332199,237.90827210867272,201.55923186591977,270.82762012858086,188.44051584274018,202.24058740240338,281.14201802626053,208.40796735873693,175.31756126366477,213.029985817621,191.82389782296175,283.3210089370046,161.09274682321418,245.36581668503734,230.2956819591852,212.23059133482622,233.32647316378905,220.04691527388496,231.43187526629558,230.13432335913257,170.70197914107635,210.47015227641432,255.70182101538987,239.22173603383172,236.26437142728267,163.46194532913523,258.4008471722915,275.8404075191362
8,215.9348369032831,314.535457890642,242.39034820692373,172.46372722150903,263.6112609552567,222.9744574896392,223.8830259631841,240.90936694813607,204.33411386116012,272.8512499147728,189.73913301543902,216.18842722469478,288.13581266086555,208.32682150238588,175.09195433331428,217.0192817077999,194.00086390903658,285.40334314449825,159.61219338396498,248.3796169871633,233.19389064312998,212.18758016689435,238.58418537273977,226.8142411875225,236.20966447725462,236.06189658817044,172.90350210575332,213.19618486257946,259.1778035734876,241.29372447058654,240.39031052979843,165.13377956005513,265.6346541445657,282.24313768570596
9,217.91002424575524,319.80956899539063,245.97607327909373,174.21937375687264,268.59125924286445,224.8167395632672,225.6603865553449,245.41592342265542,207.42646245304775,279.6226662618296,192.32429677851172,215.32069854767025,293.43454053171445,207.732802438178,175.55985447061215,219.24011928077678,196.45335695952772,291.36220869205,161.37200955862457,255.4299609146119,235.07029361565094,210.07569457465553,243.78189354767784,230.91843069642283,240.58430315849773,238.44731630066428,175.25411492436575,217.79852536966553,261.01541045270085,244.68623715494823,245.12009812077756,168.94540699004355,269.31915370643816,286.98891537153696
