28321.08979,21515.63087,16018.48594,10281.18297,24641.20962,19867.75693,15265.43253,20857.60747,16040.89206,4600.16708,0,14085.10439,19614.96459,11489.70733,11163.70175,12889.2078,11538.13013,14161.06328,18031.86621,28991.97164,12967.81965,11251.93718,15403.02854,17877.66986,12451.52523,8991.600098,8965.743595,6739.737424,18897.59856,9673.742457,20867.88592,7875.220558,22810.46838,15941.61671
22491.25778,7603.111212,9427.833062,21759.75211,24779.0486,11482.48102,9186.020562,18530.33757,14662.9336,17732.79637,14085.10439,0,13484.98255,5427.832488,4311.341569,1957.714964,4002.999095,17236.73613,30731.16487,25529.11738,6823.742315,8673.825863,11284.28168,4541.674139,11879.17827,9343.1241,19725.35735,8995.845859,16545.41634,9044.80638,9152.352921,11917.5402,8730.761689,10830.74079
9344.437202,17056.72634,4304.613367,29776.90981,12627.88316,3084.703438,22581.03525,6104.110755,27653.83862,20430.61699,19614.96459,13484.98255,0,18067.98643,16643.19969,15033.56461,11134.20891,10632.81148,29381.29165,12053.21711,19949.52892,8480.339589,24545.41344,16643.54039,7600.398909,10641.74377,28181.67804,18942.1935,4950.352868,20780.96866,8088.572406,22508.95568,15644.25063,3711.16669
27329.70186,10971.75586,13789.37404,17194.64529,28182.14677,16494.28935,5057.488134,22371.56494,9588.047379,15863.47147,11489.70733,5427.832488,18067.98643,0,1434.551879,3472.100805,7022.81637,19264.92981,29356.00537,29913.24583,2136.177584,11304.30005,6614.296305,7116.770094,14486.45667,10812.31182,15094.57121,4960.307847,20274.43358,3755.674406,14577.37672,6921.57154,12974.51889,14887.10975
25916.42259,10647.65741,12360.21366,17708.67109,26785.54111,15114.83929,6396.049368,20945.24695,11010.64331,15367.01135,11163.70175,4311.341569,16643.19969,1434.551879,0,2393.808717,5588.412354,17992.22,28796.3577,28478.88917,3499.392938,9919.831859,8039.500502,6849.213607,13125.35304,9542.702451,15636.00728,5067.993178,18850.98544,4740.733639,13388.24339,7649.827754,12417.23312,13452.5747
24173.88297,8634.584166,10846.68507,20028.26235,25870.58337,13223.39227,7550.012925,19778.77179,12823.61675,16817.71117,12889.2078,1957.714964,15033.56461,3472.100805,2393.808717,0,4547.188784,17738.2137,30062.52828,27023.50439,4989.109426,9284.711875,9541.094933,5030.044619,12550.37443,9479.681353,17969.95099,7296.040455,17736.67813,7101.755232,11105.33742,10040.87361,10176.65233,12122.03256
20460.14833,11279.04096,6830.657288,20488.94939,21367.36393,9932.084731,11842.28207,15390.94963,16564.48381,14572.80177,11538.13013,4002.999095,11134.20891,7022.81637,5588.412354,4547.188784,0,13293.83761,27145.84653,22894.26277,9031.52777,4764.129429,13615.30593,8534.096359,8021.895935,5366.470047,18600.61258,8261.163823,13313.17547,9683.638545,9506.113737,11746.30855,11849.80209,7864.740651
16345.58597,23728.58839,10331.35785,24043.10986,10487.85463,12991.126,24318.14487,8026.528825,27709.90983,12659.76518,14161.06328,17236.73613,10632.81148,19264.92981,17992.22,17738.2137,13293.83761,0,18899.7254,15578.27573,21398.34605,8563.368014,25602.18097,21664.69277,5447.780765,8453.781232,23023.68079,17290.94876,6803.218676,20219.30704,17127.10739,20360.777,23351.32155,8840.692728
34686.44307,38319.29299,27945.61775,20483.41942,25637.55524,31335.81562,33291.5119,26487.12466,33345.26705,13505.30908,18031.86621,30731.16487,29381.29165,29356.00537,28796.3577,30062.52828,27145.84653,18899.7254,0,32571.51232,30968.51933,24016.18693,33290.95165,35057.00551,22477.75804,22161.2392,21245.82885,24764.24915,25638.97894,27676.74921,34576.18016,25440.65457,38975.11716,26844.79156
5046.638748,28566.92134,16179.47295,39208.26099,7184.204637,14515.10466,34570.96737,8152.94416,39446.93013,28184.67344,28991.97164,25529.11738,12053.21711,29913.24583,28478.88917,27023.50439,22894.26277,15578.27573,32571.51232,0,31871.87267,19227.98767,36472.92495,28601.83281,16804.11449,20845.79118,37951.70154,30062.94852,10204.27649,32302.15838,19066.55303,33571.79816,26719.99413,15032.48524
29144.0145,10931.4906,15705.85403,17496.93847,30284.82524,18211.74975,2921.411933,24417.6867,7842.699629,17465.72903,12967.81965,6823.742315,19949.52892,2136.177584,3499.392938,4989.109426,9031.52777,21398.34605,30968.51933,31871.87267,0,13417.3179,4601.524925,7179.710737,16612.73224,12946.77237,15382.03961,6237.246205,22330.60139,3899.950841,15876.48206,7168.264319,13237.35075,16872.28636
17590.94406,15401.16012,4795.052393,21318.69906,16882.93758,8664.317447,16312.47726,11301.77604,20506.37486,12810.16136,11251.93718,8673.825863,8480.339589,11304.30005,9919.831859,9284.711875,4764.129429,8563.368014,24016.18693,19227.98767,13417.3179,0,17887.61655,13115.61059,3266.091079,2310.428293,19702.39128,10838.50724,9176.226303,13161.45864,10670.02397,14366.38249,15397.68835,4769.202224
33714.96659,13715.98374,20307.02249,17140.87286,34770.38767,22747.9462,2283.926798,28984.59518,3640.53136,20001.44222,15403.02854,11284.28168,24545.41344,6614.296305,8039.500502,9541.094933,13615.30593,25602.18097,33290.95165,36472.92495,4601.524925,17887.61655,0,10467.11004,21027.76882,17208.54098,15117.02573,9002.907559,26888.64159,5834.677684,20119.45304,7931.781368,16334.4241,21467.68888
25027.94823,3855.177677,13032.63173,24307.37794,28628.31724,14116.52747,8186.841921,22200.5182,14106.87894,21847.5184,17877.66986,4541.674139,16643.54039,7116.770094,6849.213607,5030.044619,8534.096359,21664.69277,35057.00551,28601.83281,7179.710737,13115.61059,10467.11004,0,16252.27575,13884.54591,22203.85549,11891.84944,20335.39878,10732.41513,10335.51838,13994.80984,6062.485783,14597.14635
15873.39163,18287.98482,5486.341681,22730.89005,13792.42199,8938.612699,19521.03713,8678.019085,23508.81463,12840.86457,12451.52523,11879.17827,7600.398909,14486.45667,13125.35304,12550.37443,8021.895935,5447.780765,22477.75804,16804.11449,16612.73224,3266.091079,21027.76882,16252.27575,0,4108.548044,21315.05086,13488.50291,6599.943386,16069.72279,12259.36255,16903.82644,17995.14175,4418.186361
19568.14392,16587.84923,7103.044053,19140.27368,17817.17697,10972.8695,15867.50799,12756.58137,19519.6793,10543.35429,8991.600098,9343.1241,10641.74377,10812.31182,9542.702451,9479.681353,5366.470047,8453.781232,22161.2392,20845.79118,12946.77237,2310.428293,17208.54098,13884.54591,4108.548044,0,17585.14471,9386.333086,10654.8924,12042.50844,12800.89818,12796.5491,16904.97657,6953.064025
37127.23859,26057.97145,24286.20566,2115.032281,33509.36802,28015.32727,16263.16685,29810.39789,13624.55164,11211.18329,8965.743595,19725.35735,28181.67804,15094.57121,15636.00728,17969.95099,18600.61258,23023.68079,21245.82885,37951.70154,15382.03961,19702.39128,15117.02573,22203.85549,21315.05086,17585.14471,0,10735.15482,27829.36358,11535.23637,28062.23304,8239.068732,28029.07322,24471.06916
28254.88354,15710.49614,14716.43807,12763.93091,27165.75771,18130.29897,8576.770757,22068.07814,10483.72513,11279.95353,6739.737424,8995.845859,18942.1935,4960.307847,5067.993178,7296.040455,8261.163823,17290.94876,24764.24915,30062.94852,6237.246205,10838.50724,9002.907559,11891.84944,13488.50291,9386.333086,10735.15482,0,19947.61309,3175.324738,17493.47427,3566.789439,17455.3899,15342.83764
9766.501941,21336.74139,7310.187884,29163.84453,8293.23726,7966.957638,25155.3904,2125.741724,29645.35859,18580.07765,18897.59856,16545.41634,4950.352868,20274.43358,18850.98544,17736.67813,13313.17547,6803.218676,25638.97894,10204.27649,22330.60139,9176.226303,26888.64159,20335.39878,6599.943386,10654.8924,27829.36358,19947.61309,0,22336.89485,12883.90621,23423.31771,20215.74387,5748.03104
30122.53881,14572.28144,16480.29863,13649.09792,29849.59495,19559.39353,5636.443529,24462.03057,7496.457162,14268.48288,9673.742457,9044.80638,20780.96866,3755.674406,4740.733639,7101.755232,9683.638545,20219.30704,27676.74921,32302.15838,3899.950841,13161.45864,5834.677684,10732.41513,16069.72279,12042.50844,11535.23637,3175.324738,22336.89485,0,18119.32217,3296.56874,16685.50289,17343.90809
14992.9703,9537.443541,6832.745803,29979.08737,20700.2344,5010.146446,17889.53617,14192.56904,23640.39814,23283.0149,20867.88592,9152.352921,8088.572406,14577.37672,13388.24339,11105.33742,9506.113737,17127.10739,34576.18016,19066.55303,15876.48206,10670.02397,20119.45304,10335.51838,12259.36255,12800.89818,28062.23304,17493.47427,12883.90621,18119.32217,0,20769.74996,7701.039924,8291.020455
31820.34073,17843.54585,18279.13608,10352.65391,30455.47816,21656.56091,8451.627733,25537.0227,8165.681314,12378.26008,7875.220558,11917.5402,22508.95568,6921.57154,7649.827754,10040.87361,11746.30855,20360.777,25440.65457,33571.79816,7168.264319,14366.38249,7931.781368,13994.80984,16903.82644,12796.5491,8239.068732,3566.789439,23423.31771,3296.56874,20769.74996,0,19896.02952,18906.18468
22453.00657,2752.340295,13296.3801,30113.51736,28262.91838,12623.32193,14087.30972,21714.41275,19962.08566,26319.15588,22810.46838,8730.761689,15644.25063,12974.51889,12417.23312,10176.65233,11849.80209,23351.32155,38975.11716,26719.99413,13237.35075,15397.68835,16334.4241,6062.485783,17995.14175,16904.97657,28029.07322,17455.3899,20215.74387,16685.50289,7701.039924,19896.02952,0,14945.36356
12918.60589,15791.67522,1657.471403,26074.44876,14035.19439,4520.690998,19627.20709,7699.694631,24415.46833,17000.41453,15941.61671,10830.74079,3711.16669,14887.10975,13452.5747,12122.03256,7864.740651,8840.692728,26844.79156,15032.48524,16872.28636,4769.202224,21467.68888,14597.14635,4418.186361,6953.064025,24471.06916,15342.83764,5748.03104,17343.90809,8291.020455,18906.18468,14945.36356,0
