"","V1","V2","V3","V4","V5","V6","V8","V9","V10","V11","V12","V14","V15","V16","V18","V19","V20","V21","V22","V23","V24","V25","V27","V28","V29","V30","V31","V32","V33","V35","V36","V37","V38","V39"
"1",22.2763642505436,24.5623952229411,23.4894166632255,22.1499304604276,21.3552355062462,24.3356959976961,24.5118823427118,23.1787888809967,23.4256440577366,23.1196261578824,23.7122258740483,23.3888910888457,21.1996351204302,22.3696890402454,23.8610679121926,24.1714327434359,24.9432312025784,22.5423532859474,22.9013900174153,24.1614634956005,20.5288236040032,24.2027379982249,20.7843908389024,23.2278976811181,23.6521854640804,23.056921501281,22.8028703246136,24.602620285495,23.8964183404588,24.0126502190977,23.7788443991384,20.9072398554159,22.1090081943737,23.9352470814496
"2",22.2666358498642,24.5565851407535,23.468890064402,22.1384612586783,21.3441259662042,24.3173511123622,24.5060211716172,23.1667911123497,23.4189572449891,23.1018441772342,23.7001749906024,23.3823575605934,21.1926432703593,22.362485946726,23.8525380740332,24.164424990142,24.9387592631633,22.5341917895213,22.8958991323659,24.1443497142333,20.5119486247092,24.1950043170218,20.7697697048377,23.2180605258239,23.6456804139274,23.0526439161701,22.7969704939721,24.5967564658965,23.8882409184844,24.0039727846724,23.7628757583824,20.892835122012,22.1013038244154,23.9292585898679
"3",22.2666067535969,24.5565737580214,23.4687601374603,22.138435840356,21.3440823786272,24.3172474110713,24.5060065330101,23.166737942936,23.4189390916636,23.1017684998683,23.7001343056958,23.3823414281319,21.192625334612,22.3624710792451,23.8525099166816,24.1644076336838,24.9387520776569,22.5341587962245,22.8958890377393,24.144226142095,20.5118541007302,24.1949865210116,20.7696946242693,23.2180192151123,23.6456680515148,23.0526363461468,22.7970492281048,24.5967449398297,23.8882203064876,24.0039477255278,23.7627846356368,20.8927880032046,22.1013404431433,23.9292441222438
"4",22.2666072045824,24.5565737365949,23.4687593175062,22.1384372573474,21.3440825503691,24.3172467919992,24.5060064947279,23.1667378823601,23.4189390432487,23.1017680343549,23.7001341538535,23.3823413893929,21.192622627757,22.3624710489962,23.8525097061264,24.1644075880833,24.9387520663836,22.5341585458935,22.8958890189535,24.1442251860339,20.5118522966969,24.1949864752465,20.7696967172775,23.2180187793369,23.6456680277196,23.0526363171082,22.7970650717442,24.5967449173232,23.8882202569873,24.0039476550747,23.7627842273383,20.8927878141043,22.1013899347679,23.9292440887999
"5",22.2666073725782,24.5565737365546,23.4687593122502,22.1384373975562,21.3440826107075,24.317246788367,24.5060064945637,23.1667379253123,23.4189390431194,23.1017679359094,23.7001341533009,23.3823413893002,21.1926203310583,22.3624710489293,23.8525096716475,24.1644075878013,24.9387520663658,22.5341585173401,22.8958890189186,24.1442251787312,20.5118510865313,24.194986474746,20.7696973499545,23.2180186260319,23.6456680276729,23.0526363142337,22.7970677701545,24.5967449172793,23.888220256867,24.0039476548764,23.7627842422173,20.8927878151497,22.1014346159458,23.9292440887229
"6",22.2666074241559,24.5565737365546,23.4687593122166,22.1384374101458,21.3440826213034,24.3172467883457,24.5060064945607,23.1667379353177,23.4189390431191,23.1017678578741,23.7001341532989,23.3823413893,21.1926183648185,22.3624710489287,23.8525096621914,24.1644075877926,24.9387520663658,22.5341585115243,22.8958890189186,24.1442251786752,20.5118499838512,24.1949864747171,20.7696975061225,23.2180185399189,23.6456680276728,23.0526363137304,22.7970682286883,24.5967449172792,23.8882202568667,24.0039476548758,23.7627842448918,20.8927878152943,22.1014749105585,23.9292440887227
"7",22.2666074399625,24.5565737365546,23.4687593122163,22.1384374112721,21.3440826231441,24.3172467883456,24.5060064945606,23.1667379374878,23.4189390431191,23.1017677950321,23.7001341532989,23.3823413893,21.1926166873487,22.3624710489287,23.8525096595778,24.1644075877922,24.9387520663658,22.5341585103234,22.8958890189186,24.1442251786748,20.5118489789942,24.1949864747151,20.769697544507,23.2180184913378,23.6456680276728,23.0526363136417,22.7970683066043,24.5967449172792,23.8882202568667,24.0039476548758,23.762784245297,20.8927878153071,22.1015112474479,23.9292440887227
"8",22.2666074448066,24.5565737365546,23.4687593122163,22.1384374113728,21.3440826234638,24.3172467883456,24.5060064945606,23.1667379379484,23.4189390431191,23.1017677444186,23.7001341532989,23.3823413893,21.1926152746108,22.3624710489287,23.8525096588553,24.1644075877922,24.9387520663658,22.5341585100754,22.8958890189186,24.1442251786748,20.5118480634162,24.1949864747149,20.7696975539406,23.218018463929,23.6456680276728,23.052636313626,22.7970683198442,24.5967449172792,23.8882202568667,24.0039476548758,23.762784245358,20.8927878153082,22.1015440141318,23.9292440887227
"9",22.2666074462911,24.5565737365546,23.4687593122163,22.1384374113818,21.3440826235193,24.3172467883456,24.5060064945606,23.1667379380452,23.4189390431191,23.1017677036517,23.7001341532989,23.3823413893,21.1926141127997,22.3624710489287,23.8525096586556,24.1644075877922,24.9387520663658,22.5341585100241,22.8958890189186,24.1442251786748,20.5118472291967,24.1949864747149,20.7696975562591,23.2180184484653,23.6456680276728,23.0526363136233,22.797068322094,24.5967449172792,23.8882202568667,24.0039476548758,23.7627842453672,20.8927878153082,22.1015735605382,23.9292440887227
"10",22.2666074467461,24.5565737365546,23.4687593122163,22.1384374113826,21.344082623529,24.3172467883456,24.5060064945606,23.1667379380655,23.4189390431191,23.1017676708142,23.7001341532989,23.3823413893,21.1926131788364,22.3624710489287,23.8525096586004,24.1644075877922,24.9387520663658,22.5341585100135,22.8958890189186,24.1442251786748,20.5118464691078,24.1949864747149,20.7696975568289,23.2180184397407,23.6456680276728,23.0526363136228,22.7970683224763,24.5967449172792,23.8882202568667,24.0039476548758,23.7627842453686,20.8927878153083,22.1016002025491,23.9292440887227
