"","V1","V2","V3","V4","V5","V6","V8","V9","V10","V11","V12","V14","V15","V16","V18","V19","V20","V21","V22","V23","V24","V25","V27","V28","V29","V30","V31","V32","V33","V35","V36","V37","V38","V39"
"1",20.8723900967503,19.9870643939026,21.7410184277931,20.7998920382844,22.0259152022643,19.6180212014598,0.380095684373875,20.8267153674914,23.001316332518,22.8850495600125,20.3665527759884,22.4717510983975,22.5741135582561,21.9095453197413,20.1145487312285,22.0194896865291,22.3925430745832,21.9281734062892,22.6591485258466,21.1942748336614,21.3399951047679,20.0786319701758,20.0262293975537,21.0549278604366,20.9027779260488,22.2783968729927,20.5691026209925,21.0091408543033,22.4492294956638,21.8665093652011,22.2785519192115,21.4911720606337,18.8732860407043,21.7832405164733
"2",20.8657911877311,19.9732373771617,21.7221431458368,20.7895466856714,22.0069910342576,19.6037816347791,0.334148476356099,20.8130649492302,22.9983326275037,22.8805461750931,20.3726167358401,22.4629508134621,22.5629550309459,21.9027036690156,20.0975762610024,22.0054772469999,22.3817836966399,21.9227034610704,22.6497196232691,21.1820175170826,21.3319273633444,20.0548200747964,20.2021198581914,21.0364516468699,20.8942732075805,22.2703724171554,20.5554326857356,20.9934803109219,22.4438291436353,21.8573614366152,22.265236659515,21.4829672645378,18.8515472328563,21.7764980348311
"3",20.865771876596,19.9732774676929,21.722020547917,20.7895312748206,22.0068725960276,19.6037289358708,0.35443027264218,20.8129812314941,22.9983292153309,22.8805380498624,20.3731934401063,22.462925607229,22.5629057477633,21.9026868466364,20.0974771155761,22.0054114724262,22.3817416144037,21.9226940979082,22.6496919935913,21.1819626264089,21.3319049093605,20.0546465931515,20.2046068854109,21.0363384842058,20.8942391159031,22.2703466857532,20.5553735654093,20.9934111570403,22.4438175935957,21.8573285608534,22.2651860681363,21.4829466371971,18.8517523567282,21.7764779965495
"4",20.8657714620297,19.9732973258169,21.722019712686,20.7895416010174,22.0068718793678,19.6037289937105,0.358316189596217,20.8129810071704,22.9983292114675,22.8805380355012,20.3732151587635,22.4629255352882,22.5629055396942,21.9026867964655,20.0974765414475,22.0054111761304,22.3817414518588,21.9226940819962,22.6496919101556,21.1819623558426,21.3319048474486,20.0546456869508,20.2046286890208,21.0363371240565,20.8942388446159,22.2703466146671,20.5553733006149,20.9934106333306,22.4438175679213,21.8573284323475,22.2651858646796,21.4829465871162,18.8519666155808,21.7764779398078
"5",20.8657712447968,19.9733011506316,21.7220197071831,20.7895428318285,22.0068718750269,19.603728594171,0.364217113426386,20.8129810015081,22.9983292114631,22.8805380354759,20.3732159297514,22.4629255350854,22.5629055388117,21.9026867960326,20.0974765356835,22.0054111747945,22.3817414512306,21.922694081969,22.6496919099053,21.1819623545175,21.3319048472734,20.0546456970411,20.2046288701324,21.0363368551338,20.8942388164852,22.2703466147583,20.5553732994248,20.9934105847653,22.4438175678646,21.8573284318485,22.2651858638757,21.4829465870567,18.8520926587073,21.776477939655
"6",20.8657711015855,19.9733018762899,21.7220197071468,20.7895429762379,22.0068718750006,19.6037270854309,0.350478582132785,20.8129810010426,22.9983292114631,22.8805380354758,20.3732159568482,22.4629255350848,22.562905538808,21.9026867960217,20.0974765354102,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979184,20.2046288716434,21.0363367519126,20.8942388106257,22.2703466147699,20.5553732994194,20.9934105737083,22.4438175678645,21.8573284318466,22.2651858638726,21.482946587058,18.8521664469669,21.7764779396547
"7",20.8657710064264,19.9733020139196,21.7220197071466,20.789542993298,22.0068718750005,19.6037248254994,0.311103451014278,20.8129810009914,22.9983292114631,22.8805380354758,20.3732159577997,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353889,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979633,20.204628871656,21.0363367116943,20.8942388039589,22.2703466147703,20.5553732994194,20.9934105711127,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.8522096816024,21.7764779396547
"8",20.8657709431654,19.9733020400228,21.7220197071466,20.7895429953148,22.0068718750005,19.6037227866719,0.271994589733452,20.8129810009857,22.9983292114631,22.8805380354758,20.3732159578332,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353872,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979654,20.2046288716561,21.03633669602,20.8942387797915,22.2703466147703,20.5553732994194,20.993410570503,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.8522350328746,21.7764779396547
"9",20.8657709011084,19.9733020449736,21.7220197071466,20.7895429955532,22.0068718750005,19.603721382404,0.2431930564495,20.812981000985,22.9983292114631,22.8805380354758,20.3732159578343,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353871,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979655,20.2046288716561,21.0363366899112,20.8942387180844,22.2703466147703,20.5553732994194,20.9934105703597,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.8522499072178,21.7764779396547
"10",20.865770873148,19.9733020459126,21.7220197071467,20.7895429955814,22.0068718750005,19.6037205415862,0.224286421924321,20.812981000985,22.9983292114631,22.8805380354758,20.3732159578344,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353871,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979655,20.2046288716561,21.0363366875304,20.8942386073617,22.2703466147703,20.5553732994194,20.9934105703261,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.8522586392727,21.7764779396547
"11",20.8657708545593,19.9733020460907,21.722019707147,20.7895429955847,22.0068718750005,19.603720073148,0.212616869751354,20.812981000985,22.9983292114631,22.8805380354758,20.3732159578344,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353871,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979655,20.2046288716561,21.0363366866025,20.8942384541922,22.2703466147703,20.5553732994194,20.9934105703182,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.8522637681455,21.7764779396547
"12",20.865770842201,19.9733020461244,21.722019707148,20.7895429955851,22.0068718750005,19.6037198216681,0.205729831068079,20.812981000985,22.9983292114631,22.8805380354758,20.3732159578344,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353871,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979655,20.2046288716561,21.0363366862409,20.894238278622,22.2703466147703,20.5553732994194,20.9934105703163,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.8522667821931,21.7764779396547
"13",20.8657708339849,19.9733020461308,21.7220197071508,20.7895429955851,22.0068718750005,19.6037196892141,0.201822696568797,20.812981000985,22.9983292114631,22.8805380354758,20.3732159578344,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353871,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979655,20.2046288716561,21.0363366860999,20.8942381028302,22.2703466147703,20.5553732994194,20.9934105703159,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.8522685543524,21.7764779396547
"14",20.8657708285226,19.973302046132,21.7220197071576,20.7895429955851,22.0068718750005,19.6037196201337,0.199691982618108,20.812981000985,22.9983292114631,22.8805380354758,20.3732159578344,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353871,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979655,20.2046288716561,21.036336686045,20.8942379430843,22.2703466147703,20.5553732994194,20.9934105703158,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.8522695968748,21.7764779396547
"15",20.8657708248912,19.9733020461323,21.7220197071718,20.7895429955851,22.0068718750005,19.6037195842877,0.198580065321859,20.812981000985,22.9983292114631,22.8805380354758,20.3732159578344,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353871,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979655,20.2046288716561,21.0363366860236,20.8942378076536,22.2703466147703,20.5553732994194,20.9934105703158,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.8522702105033,21.7764779396547
"16",20.8657708224769,19.9733020461323,21.7220197071985,20.7895429955851,22.0068718750005,19.6037195657357,0.198030710091396,20.812981000985,22.9983292114631,22.8805380354758,20.3732159578344,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353871,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979655,20.2046288716561,21.0363366860152,20.8942376983947,22.2703466147703,20.5553732994194,20.9934105703158,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.85227057189,21.7764779396547
"17",20.8657708208718,19.9733020461323,21.722019707244,20.7895429955851,22.0068718750005,19.6037195561471,0.197779480334037,20.812981000985,22.9983292114631,22.8805380354758,20.3732159578344,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353871,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979655,20.2046288716561,21.036336686012,20.8942376133185,22.2703466147703,20.5553732994194,20.9934105703158,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.8522707848488,21.7764779396547
"18",20.8657708198046,19.9733020461323,21.722019707315,20.7895429955851,22.0068718750005,19.6037195511947,0.197678617423008,20.812981000985,22.9983292114631,22.8805380354758,20.3732159578344,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353871,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979655,20.2046288716561,21.0363366860107,20.8942375487268,22.2703466147703,20.5553732994194,20.9934105703158,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.8522709104187,21.7764779396547
"19",20.8657708190952,19.9733020461323,21.7220197074179,20.7895429955851,22.0068718750005,19.6037195486378,0.197648694961261,20.812981000985,22.9983292114631,22.8805380354758,20.3732159578344,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353871,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979655,20.2046288716561,21.0363366860102,20.8942375005645,22.2703466147703,20.5553732994194,20.9934105703158,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.8522709845077,21.7764779396547
"20",20.8657708186235,19.9733020461323,21.7220197075577,20.7895429955851,22.0068718750005,19.6037195473179,0.197648906546055,20.812981000985,22.9983292114631,22.8805380354758,20.3732159578344,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353871,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979655,20.2046288716561,21.03633668601,20.8942374651119,22.2703466147703,20.5553732994194,20.9934105703158,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.8522710282509,21.7764779396547
"21",20.86577081831,19.9733020461323,21.722019707737,20.7895429955851,22.0068718750005,19.6037195466366,0.197659485586538,20.812981000985,22.9983292114631,22.8805380354758,20.3732159578344,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353871,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979655,20.2046288716561,21.0363366860099,20.8942374392535,22.2703466147703,20.5553732994194,20.9934105703158,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.8522710540953,21.7764779396547
"22",20.8657708181015,19.9733020461323,21.722019707956,20.7895429955851,22.0068718750005,19.603719546285,0.197671658284247,20.812981000985,22.9983292114631,22.8805380354758,20.3732159578344,22.4629255350848,22.562905538808,21.9026867960213,20.0974765353871,22.0054111747884,22.3817414512282,21.9226940819689,22.6496919099045,21.181962354511,21.3319048472729,20.0546456979655,20.2046288716561,21.0363366860099,20.894237420516,22.2703466147703,20.5553732994194,20.9934105703158,22.4438175678645,21.8573284318466,22.2651858638725,21.482946587058,18.8522710693758,21.7764779396547
