,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
0,153.6569089435433,175.1533457580183,152.6877866367168,102.53468501158723,147.44738620216881,132.67121729398173,145.03890644581986,130.77645109679582,152.4960673240153,173.5987615856286,126.95402136727694,109.06920865490238,202.88505152253282,167.91535347215597,156.41482815110228,110.40473072195222,157.69067695992183,146.44292431767315,161.9448041317783,95.8532228389316,138.1913093540922,203.7592920250431,132.48500006051728,163.85906037291238,161.4195033151973,165.645748551578,159.32354837508163,156.4217423996938,106.41121584758265,176.1980286907695,159.02572697482015,161.4576765950766,152.6576891104495,142.14808425905338,150.45119751566358,160.4723885310562,168.09773322287913
1,122.35016629218723,107.38165651605163,99.11817923622895,69.12054846306614,114.12946228719777,97.34166622457734,82.23485598916136,104.54756305037249,67.82256189948822,81.63905800437624,69.32594495685699,89.47513551655845,78.20066439957495,117.32855765361376,75.84183520551822,69.04137498544657,72.99746301904983,78.08240929765165,110.96829267000717,79.53047251625297,101.71370272261133,86.70025199384092,87.52741310645007,80.031557094456,80.52456962770819,85.75324614348679,96.52338951716118,75.46539101137816,73.22812933590072,72.81276643718205,107.75904813628469,66.64227880972066,78.05941346163908,97.07020659437313,63.156528500174524,103.36334355758626,101.09415001628331
2,135.21782152191818,142.08913089757633,123.43517661869879,86.7071181734977,131.57404262757174,114.46027810425915,111.20044030460828,116.53140131863275,109.04296057653937,126.23817453669542,94.40954060808045,95.20279582976619,139.40995017043866,141.87556433231867,113.94496495931948,87.03631996704344,113.18991765161697,109.93738154449923,135.12360377921237,90.28150162563523,121.6237697478443,142.9885223698649,106.87358650640977,120.08729906927253,118.21071349545214,124.10514280678296,126.35459385366502,114.98738780611384,88.70377009019158,123.9938347169577,133.54722278536943,116.08474265493103,113.0833721271299,120.47720301024538,104.2078598162351,130.96684492505662,133.5442958200765
3,129.12174768482012,121.05412114626463,111.12125215280236,74.9327404721317,118.8501996688069,104.64361374398966,96.44386488817365,110.03085745031079,86.98740886709827,104.29322150209904,83.26704529417363,94.38872458493016,109.01832295621934,126.47244978298606,94.70839113309884,78.2734245811744,93.1985745509989,94.46909655388437,121.71773029270109,83.06238392053619,108.6799068485111,115.14382153664602,98.08629132442559,101.15089912419246,99.28233399398394,103.45799157978585,111.39683053068742,94.36590849814229,80.0671320137383,98.66248884540113,117.64852712870305,90.71936224703327,95.39858640465475,105.53300143186887,85.15341949558393,114.76763593114981,116.32260056673253
4,147.83955179175754,171.0164417544954,147.32447007009387,99.75612074747323,144.2602633274606,129.52426187462834,140.3858114405495,123.22668806277247,149.11270785878764,167.0010664527709,122.40643846362772,103.54608384578047,199.22325742980433,163.05809050935417,152.35053801628177,106.96304931846844,154.40791683289655,142.18906727311315,156.65877730259643,95.19360123830077,135.2994387706795,198.52249079639142,127.5543103610887,159.87392057737497,156.92123016741596,161.74294572715675,153.6664677217674,152.59044105797636,101.83790006189926,170.28567278354973,154.25395524439773,156.2284768266452,148.64814072542944,139.03106870926464,146.79366720815975,155.92940602906765,162.84530150177255
5,139.90305070158163,144.79563520611543,130.00265569773063,88.00710564832718,133.6158728182656,117.39220998204618,119.07638756129917,118.61328385215528,116.62429887475679,133.72160373263316,103.76160252333045,99.47499856914547,150.29322939881902,146.2192855754944,122.89639255396773,93.72562377228718,122.65585956732562,118.10114711427298,139.95927598898356,88.45227029703885,122.1687789311739,154.67891925617766,113.72906749307228,127.68473405430123,128.02950073131677,131.93646872648858,132.47178709940067,121.2118887003558,92.16750519679721,131.54057527781174,136.76767689356024,117.64575464353219,121.85641051417336,121.86355099926806,114.36885395961613,135.76923996292672,139.29724182673922
6,145.29551203726064,167.60879646065789,143.18492188245057,98.98591264030732,143.61994081708198,127.79920458504597,138.03458552976852,124.28114676854234,146.12142164135204,164.1884407819822,119.95524546044203,102.39429071158466,194.42103592928686,160.1408157678483,148.29495623564543,104.76512563394512,150.50271198904764,138.83664365574012,153.39032102572799,94.64912078746747,133.93753552905895,193.766684409949,124.09483006165318,155.61133252414427,152.95502041666595,157.73155696193132,150.16051549924674,148.10295841635028,101.20244568282723,168.17488113720816,151.58509569222468,153.5166298609469,145.394666646432,136.19856283495596,143.0293009383209,152.40298573135783,158.49937130519618
7,138.38563976470095,132.47496351797494,120.82339679456491,82.17428895538622,127.94376891938708,110.60185889486849,103.59945766391154,114.84384032984106,96.94850710207045,113.9972702306362,89.85465571802179,98.72421970265033,118.9468033598972,137.99540338108702,104.08616998272723,83.93647859335694,101.63055028124205,101.63493703270568,131.74753600454386,86.86035406766092,116.95625220250153,126.98825237061514,105.17493974622224,110.64019190556219,108.35792987444255,113.4319958439023,120.185660980976,104.67861739058118,85.64874424810272,107.38314089201678,128.59282384566163,100.47551635116656,103.74274367545264,115.34367065942875,92.89294310472803,125.60686064967501,126.65473475106769
8,129.53902596412786,127.854453779288,116.00187618812367,80.32162847687277,123.98438999229805,108.40732402382912,106.10330145065254,110.17568074146156,101.45527336896723,116.92718759819311,92.66356870052586,93.7393663180103,129.21548550911496,132.54647342225232,107.53763119243001,84.63641949077055,107.23973756383454,104.57394499448037,126.55167629916365,83.79404525726832,111.14275208288856,134.34370579060908,102.49629478831584,113.30839286788891,112.0074088195638,115.3774405214584,117.78283016434791,105.30969937419088,84.01085653331559,114.62193856688961,123.66034749212695,101.75858665726314,107.80926009139145,109.66541238920753,100.13407427208355,121.00765517564523,123.19234795427647
9,142.4472888832176,138.7632745458701,127.90590738785262,84.42841454602211,131.05767572019158,115.21354467352947,114.93598046668728,121.54560568849195,109.4800806788552,127.14443474206797,100.537308130134,103.72081998549979,141.3239182037111,142.61578630059654,116.93073746876388,91.85356263848186,116.37571244943804,113.9016760191287,136.86802215853632,84.68866454992855,118.58825023956543,146.42914461615686,113.02720377063295,121.98198300667039,121.89012846671909,125.56367463823423,128.93467649638467,114.78207794263807,90.91965400303862,124.46249034495528,132.40452209553428,111.42341786797536,116.0493192587424,117.7160874540369,108.17740939777752,131.2967249163965,134.57153210724607
